index,pos,driver,gap,time_remaining
81,12,Sebastian,- -,00:03:14
81,13,Carlos,- -,00:03:14
81,14,Romain,- -,00:03:14
81,15,George,- -,00:03:14
81,16,Daniil,- -,00:03:14
81,17,Kevin,- -,00:03:14
81,18,Nicholas,- -,00:03:14
81,19,Antonio,- -,00:03:14
81,20,Kimi,- -,00:03:14
82,1,Lewis,1:25.284,00:03:11
82,2,Valtteri,+0.116,00:03:11
82,3,Daniel,+1.013,00:03:11
82,4,Nico,+1.132,00:03:11
82,5,Max,+1.148,00:03:11
82,6,Alexander,+1.489,00:03:11
82,7,Charles,+1.525,00:03:11
82,8,Lance,+1.612,00:03:11
82,9,Pierre,+1.872,00:03:11
82,10,Lando,+1.966,00:03:11
82,11,Esteban,- -,00:03:11
82,12,Sebastian,- -,00:03:11
82,13,Carlos,- -,00:03:11
82,14,Romain,- -,00:03:11
82,15,George,- -,00:03:11
82,16,Daniil,- -,00:03:11
82,17,Kevin,- -,00:03:11
82,18,Nicholas,- -,00:03:11
82,19,Antonio,- -,00:03:11
82,20,Kimi,- -,00:03:11
83,1,Lewis,1:25.284,00:03:08
83,2,Valtteri,+0.116,00:03:08
83,3,Daniel,+1.013,00:03:08
83,4,Nico,+1.132,00:03:08
83,5,Max,+1.148,00:03:08
83,6,Alexander,+1.489,00:03:08
83,7,Charles,+1.525,00:03:08
83,8,Lance,+1.612,00:03:08
83,9,Pierre,+1.872,00:03:08
83,10,Lando,+1.966,00:03:08
83,11,Esteban,- -,00:03:08
83,12,Sebastian,- -,00:03:08
83,13,Carlos,- -,00:03:08
83,14,Romain,- -,00:03:08
83,15,George,- -,00:03:08
83,16,Daniil,- -,00:03:08
83,17,Kevin,- -,00:03:08
83,18,Nicholas,- -,00:03:08
83,19,Antonio,- -,00:03:08
83,20,Kimi,- -,00:03:08
84,1,Lewis,1:25.284,00:03:05
84,2,Valtteri,+0.116,00:03:05
84,3,Daniel,+1.013,00:03:05
84,4,Nico,+1.132,00:03:05
84,5,Max,+1.148,00:03:05
84,6,Alexander,+1.489,00:03:05
84,7,Charles,+1.525,00:03:05
84,8,Lance,+1.612,00:03:05
84,9,Pierre,+1.872,00:03:05
84,10,Lando,+1.966,00:03:05
84,11,Esteban,- -,00:03:05
84,12,Sebastian,- -,00:03:05
84,13,Carlos,- -,00:03:05
84,14,Romain,- -,00:03:05
84,15,George,- -,00:03:05
84,16,Daniil,- -,00:03:05
84,17,Kevin,- -,00:03:05
84,18,Nicholas,- -,00:03:05
84,19,Antonio,- -,00:03:05
84,20,Kimi,- -,00:03:05
85,1,Lewis,1:25.284,00:03:02
85,2,Valtteri,+0.116,00:03:02
85,3,Daniel,+1.013,00:03:02
85,4,Nico,+1.132,00:03:02
85,5,Max,+1.148,00:03:02
85,6,Alexander,+1.489,00:03:02
85,7,Charles,+1.525,00:03:02
85,8,Lance,+1.612,00:03:02
85,9,Pierre,+1.872,00:03:02
85,10,Lando,+1.966,00:03:02
85,11,Esteban,- -,00:03:02
85,12,Sebastian,- -,00:03:02
85,13,Carlos,- -,00:03:02
85,14,Romain,- -,00:03:02
85,15,George,- -,00:03:02
85,16,Daniil,- -,00:03:02
85,17,Kevin,- -,00:03:02
85,18,Nicholas,- -,00:03:02
85,19,Antonio,- -,00:03:02
85,20,Kimi,- -,00:03:02
86,1,Lewis,1:25.284,00:02:59
86,2,Valtteri,+0.116,00:02:59
86,3,Daniel,+1.013,00:02:59
86,4,Nico,+1.132,00:02:59
86,5,Max,+1.148,00:02:59
86,6,Alexander,+1.489,00:02:59
86,7,Charles,+1.525,00:02:59
86,8,Lance,+1.612,00:02:59
86,9,Pierre,+1.872,00:02:59
86,10,Lando,+1.966,00:02:59
86,11,Esteban,- -,00:02:59
86,12,Sebastian,- -,00:02:59
86,13,Carlos,- -,00:02:59
86,14,Romain,- -,00:02:59
86,15,George,- -,00:02:59
86,16,Daniil,- -,00:02:59
86,17,Kevin,- -,00:02:59
86,18,Nicholas,- -,00:02:59
86,19,Antonio,- -,00:02:59
86,20,Kimi,- -,00:02:59
87,1,Lewis,1:25.284,00:02:56
87,2,Valtteri,+0.116,00:02:56
87,3,Daniel,+1.013,00:02:56
87,4,Nico,+1.132,00:02:56
87,5,Max,+1.148,00:02:56
87,6,Alexander,+1.489,00:02:56
87,7,Charles,+1.525,00:02:56
87,8,Lance,+1.612,00:02:56
87,9,Pierre,+1.872,00:02:56
87,10,Lando,+1.966,00:02:56
87,11,Esteban,- -,00:02:56
87,12,Sebastian,- -,00:02:56
87,13,Carlos,- -,00:02:56
87,14,Romain,- -,00:02:56
87,15,George,- -,00:02:56
87,16,Daniil,- -,00:02:56
87,17,Kevin,- -,00:02:56
87,18,Nicholas,- -,00:02:56
87,19,Antonio,- -,00:02:56
87,20,Kimi,- -,00:02:56
88,1,Lewis,1:25.284,00:02:51
88,2,Valtteri,+0.116,00:02:51
88,3,Daniel,+1.013,00:02:51
88,4,Nico,+1.132,00:02:51
88,5,Max,+1.148,00:02:51
88,6,Alexander,+1.489,00:02:51
88,7,Charles,+1.525,00:02:51
88,8,Lance,+1.612,00:02:51
88,9,Pierre,+1.872,00:02:51
88,10,Lando,+1.966,00:02:51
88,11,Esteban,- -,00:02:51
88,12,Sebastian,- -,00:02:51
88,13,Carlos,- -,00:02:51
88,14,Romain,- -,00:02:51
88,15,George,- -,00:02:51
88,16,Daniil,- -,00:02:51
88,17,Kevin,- -,00:02:51
88,18,Nicholas,- -,00:02:51
88,19,Antonio,- -,00:02:51
88,20,Kimi,- -,00:02:51
89,1,Lewis,1:25.284,00:02:49
89,2,Valtteri,+0.116,00:02:49
89,3,Daniel,+1.013,00:02:49
89,4,Nico,+1.132,00:02:49
89,5,Max,+1.148,00:02:49
89,6,Alexander,+1.489,00:02:49
89,7,Charles,+1.525,00:02:49
89,8,Lance,+1.612,00:02:49
89,9,Pierre,+1.872,00:02:49
89,10,Lando,+1.966,00:02:49
89,11,Esteban,- -,00:02:49
89,12,Sebastian,- -,00:02:49
89,13,Carlos,- -,00:02:49
89,14,Romain,- -,00:02:49
89,15,George,- -,00:02:49
89,16,Daniil,- -,00:02:49
89,17,Kevin,- -,00:02:49
89,18,Nicholas,- -,00:02:49
89,19,Antonio,- -,00:02:49
89,20,Kimi,- -,00:02:49
90,1,Lewis,1:25.284,00:02:46
90,2,Valtteri,+0.116,00:02:46
90,3,Daniel,+1.013,00:02:46
90,4,Nico,+1.132,00:02:46
90,5,Max,+1.148,00:02:46
90,6,Alexander,+1.489,00:02:46
90,7,Charles,+1.525,00:02:46
90,8,Lance,+1.612,00:02:46
90,9,Pierre,+1.872,00:02:46
90,10,Lando,+1.966,00:02:46
90,11,Esteban,- -,00:02:46
90,12,Sebastian,- -,00:02:46
90,13,Carlos,- -,00:02:46
90,14,Romain,- -,00:02:46
90,15,George,- -,00:02:46
90,16,Daniil,- -,00:02:46
90,17,Kevin,- -,00:02:46
90,18,Nicholas,- -,00:02:46
90,19,Antonio,- -,00:02:46
90,20,Kimi,- -,00:02:46
91,1,Lewis,1:25.284,00:02:42
91,2,Valtteri,+0.116,00:02:42
91,3,Daniel,+1.013,00:02:42
91,4,Nico,+1.132,00:02:42
91,5,Max,+1.148,00:02:42
91,6,Alexander,+1.489,00:02:42
91,7,Charles,+1.525,00:02:42
91,8,Lance,+1.612,00:02:42
91,9,Pierre,+1.872,00:02:42
91,10,Lando,+1.966,00:02:42
91,11,Esteban,- -,00:02:42
91,12,Sebastian,- -,00:02:42
91,13,Carlos,- -,00:02:42
91,14,Romain,- -,00:02:42
91,15,George,- -,00:02:42
91,16,Daniil,- -,00:02:42
91,17,Kevin,- -,00:02:42
91,18,Nicholas,- -,00:02:42
91,19,Antonio,- -,00:02:42
91,20,Kimi,- -,00:02:42
92,1,Lewis,1:25.284,00:02:40
92,2,Valtteri,+0.116,00:02:40
92,3,Daniel,+1.013,00:02:40
92,4,Nico,+1.132,00:02:40
92,5,Max,+1.148,00:02:40
92,6,Alexander,+1.489,00:02:40
92,7,Charles,+1.525,00:02:40
92,8,Lance,+1.612,00:02:40
92,9,Pierre,+1.872,00:02:40
92,10,Lando,+1.966,00:02:40
92,11,Esteban,- -,00:02:40
92,12,Sebastian,- -,00:02:40
92,13,Carlos,- -,00:02:40
92,14,Romain,- -,00:02:40
92,15,George,- -,00:02:40
92,16,Daniil,- -,00:02:40
92,17,Kevin,- -,00:02:40
92,18,Nicholas,- -,00:02:40
92,19,Antonio,- -,00:02:40
92,20,Kimi,- -,00:02:40
93,1,Lewis,1:25.284,00:02:37
93,2,Valtteri,+0.116,00:02:37
93,3,Daniel,+1.013,00:02:37
93,4,Nico,+1.132,00:02:37
93,5,Max,+1.148,00:02:37
93,6,Alexander,+1.489,00:02:37
93,7,Charles,+1.525,00:02:37
93,8,Lance,+1.612,00:02:37
93,9,Pierre,+1.872,00:02:37
93,10,Lando,+1.966,00:02:37
93,11,Esteban,- -,00:02:37
93,12,Sebastian,- -,00:02:37
93,13,Carlos,- -,00:02:37
93,14,Romain,- -,00:02:37
93,15,George,- -,00:02:37
93,16,Daniil,- -,00:02:37
93,17,Kevin,- -,00:02:37
93,18,Nicholas,- -,00:02:37
93,19,Antonio,- -,00:02:37
93,20,Kimi,- -,00:02:37
94,1,Lewis,1:25.284,00:02:34
94,2,Valtteri,+0.116,00:02:34
94,3,Daniel,+1.013,00:02:34
94,4,Nico,+1.132,00:02:34
94,5,Max,+1.148,00:02:34
94,6,Alexander,+1.489,00:02:34
94,7,Charles,+1.525,00:02:34
94,8,Lance,+1.612,00:02:34
94,9,Pierre,+1.872,00:02:34
94,10,Lando,+1.966,00:02:34
94,11,Esteban,- -,00:02:34
94,12,Sebastian,- -,00:02:34
94,13,Carlos,- -,00:02:34
94,14,Romain,- -,00:02:34
94,15,George,- -,00:02:34
94,16,Daniil,- -,00:02:34
94,17,Kevin,- -,00:02:34
94,18,Nicholas,- -,00:02:34
94,19,Antonio,- -,00:02:34
94,20,Kimi,- -,00:02:34
95,1,Lewis,1:25.284,00:02:32
95,2,Valtteri,+0.116,00:02:32
95,3,Daniel,+1.013,00:02:32
95,4,Nico,+1.132,00:02:32
95,5,Max,+1.148,00:02:32
95,6,Alexander,+1.489,00:02:32
95,7,Charles,+1.525,00:02:32
95,8,Lance,+1.612,00:02:32
95,9,Pierre,+1.872,00:02:32
95,10,Lando,+1.966,00:02:32
95,11,Esteban,- -,00:02:32
95,12,Sebastian,- -,00:02:32
95,13,Carlos,- -,00:02:32
95,14,Romain,- -,00:02:32
95,15,George,- -,00:02:32
95,16,Daniil,- -,00:02:32
95,17,Kevin,- -,00:02:32
95,18,Nicholas,- -,00:02:32
95,19,Antonio,- -,00:02:32
95,20,Kimi,- -,00:02:32
96,1,Lewis,1:25.284,00:02:28
96,2,Valtteri,+0.116,00:02:28
96,3,Daniel,+1.013,00:02:28
96,4,Nico,+1.132,00:02:28
96,5,Max,+1.148,00:02:28
96,6,Alexander,+1.489,00:02:28
96,7,Charles,+1.525,00:02:28
96,8,Lance,+1.612,00:02:28
96,9,Pierre,+1.872,00:02:28
96,10,Lando,+1.966,00:02:28
96,11,Esteban,- -,00:02:28
96,12,Sebastian,- -,00:02:28
96,13,Carlos,- -,00:02:28
96,14,Romain,- -,00:02:28
96,15,George,- -,00:02:28
96,16,Daniil,- -,00:02:28
96,17,Kevin,- -,00:02:28
96,18,Nicholas,- -,00:02:28
96,19,Antonio,- -,00:02:28
96,20,Kimi,- -,00:02:28
97,1,Lewis,1:25.284,00:02:25
97,2,Valtteri,+0.116,00:02:25
97,3,Daniel,+1.013,00:02:25
97,4,Nico,+1.132,00:02:25
97,5,Max,+1.148,00:02:25
97,6,Alexander,+1.489,00:02:25
97,7,Charles,+1.525,00:02:25
97,8,Lance,+1.612,00:02:25
97,9,Pierre,+1.872,00:02:25
97,10,Lando,+1.966,00:02:25
97,11,Esteban,- -,00:02:25
97,12,Sebastian,- -,00:02:25
97,13,Carlos,- -,00:02:25
97,14,Romain,- -,00:02:25
97,15,George,- -,00:02:25
97,16,Daniil,- -,00:02:25
97,17,Kevin,- -,00:02:25
97,18,Nicholas,- -,00:02:25
97,19,Antonio,- -,00:02:25
97,20,Kimi,- -,00:02:25
98,1,Lewis,1:25.284,00:02:22
98,2,Valtteri,+0.116,00:02:22
98,3,Daniel,+1.013,00:02:22
98,4,Nico,+1.132,00:02:22
98,5,Max,+1.148,00:02:22
98,6,Alexander,+1.489,00:02:22
98,7,Charles,+1.525,00:02:22
98,8,Lance,+1.612,00:02:22
98,9,Pierre,+1.872,00:02:22
98,10,Lando,+1.966,00:02:22
98,11,Esteban,- -,00:02:22
98,12,Sebastian,- -,00:02:22
98,13,Carlos,- -,00:02:22
98,14,Romain,- -,00:02:22
98,15,George,- -,00:02:22
98,16,Daniil,- -,00:02:22
98,17,Kevin,- -,00:02:22
98,18,Nicholas,- -,00:02:22
98,19,Antonio,- -,00:02:22
98,20,Kimi,- -,00:02:22
99,1,Lewis,1:25.284,00:02:19
99,2,Valtteri,+0.116,00:02:19
99,3,Daniel,+1.013,00:02:19
99,4,Nico,+1.132,00:02:19
99,5,Max,+1.148,00:02:19
99,6,Alexander,+1.489,00:02:19
99,7,Charles,+1.525,00:02:19
99,8,Lance,+1.612,00:02:19
99,9,Pierre,+1.872,00:02:19
99,10,Lando,+1.966,00:02:19
99,11,Esteban,- -,00:02:19
99,12,Sebastian,- -,00:02:19
99,13,Carlos,- -,00:02:19
99,14,Romain,- -,00:02:19
99,15,George,- -,00:02:19
99,16,Daniil,- -,00:02:19
99,17,Kevin,- -,00:02:19
99,18,Nicholas,- -,00:02:19
99,19,Antonio,- -,00:02:19
99,20,Kimi,- -,00:02:19
100,1,Lewis,1:25.284,00:02:16
100,2,Valtteri,+0.116,00:02:16
100,3,Daniel,+1.013,00:02:16
100,4,Nico,+1.132,00:02:16
100,5,Max,+1.148,00:02:16
100,6,Alexander,+1.489,00:02:16
100,7,Charles,+1.525,00:02:16
100,8,Lance,+1.612,00:02:16
100,9,Pierre,+1.872,00:02:16
100,10,Lando,+1.966,00:02:16
100,11,Esteban,- -,00:02:16
100,12,Sebastian,- -,00:02:16
100,13,Carlos,- -,00:02:16
100,14,Romain,- -,00:02:16
100,15,George,- -,00:02:16
100,16,Daniil,- -,00:02:16
100,17,Kevin,- -,00:02:16
100,18,Nicholas,- -,00:02:16
100,19,Antonio,- -,00:02:16
100,20,Kimi,- -,00:02:16
101,1,Lewis,1:25.284,00:02:12
101,2,Valtteri,+0.116,00:02:12
101,3,Daniel,+1.013,00:02:12
101,4,Nico,+1.132,00:02:12
101,5,Max,+1.148,00:02:12
101,6,Alexander,+1.489,00:02:12
101,7,Charles,+1.525,00:02:12
101,8,Lance,+1.612,00:02:12
101,9,Pierre,+1.872,00:02:12
101,10,Lando,+1.966,00:02:12
101,11,Esteban,- -,00:02:12
101,12,Sebastian,- -,00:02:12
101,13,Carlos,- -,00:02:12
101,14,Romain,- -,00:02:12
101,15,George,- -,00:02:12
101,16,Daniil,- -,00:02:12
101,17,Kevin,- -,00:02:12
101,18,Nicholas,- -,00:02:12
101,19,Antonio,- -,00:02:12
101,20,Kimi,- -,00:02:12
102,1,Lewis,1:25.284,00:02:10
102,2,Valtteri,+0.116,00:02:10
102,3,Daniel,+1.013,00:02:10
102,4,Nico,+1.132,00:02:10
102,5,Max,+1.148,00:02:10
102,6,Alexander,+1.489,00:02:10
102,7,Charles,+1.525,00:02:10
102,8,Lance,+1.612,00:02:10
102,9,Pierre,+1.872,00:02:10
102,10,Lando,+1.966,00:02:10
102,11,Esteban,- -,00:02:10
102,12,Sebastian,- -,00:02:10
102,13,Carlos,- -,00:02:10
102,14,Romain,- -,00:02:10
102,15,George,- -,00:02:10
102,16,Daniil,- -,00:02:10
102,17,Kevin,- -,00:02:10
102,18,Nicholas,- -,00:02:10
102,19,Antonio,- -,00:02:10
102,20,Kimi,- -,00:02:10
103,1,Lewis,1:25.284,00:02:07
103,2,Valtteri,+0.116,00:02:07
103,3,Daniel,+1.013,00:02:07
103,4,Nico,+1.132,00:02:07
103,5,Max,+1.148,00:02:07
103,6,Alexander,+1.489,00:02:07
103,7,Charles,+1.525,00:02:07
103,8,Lance,+1.612,00:02:07
103,9,Pierre,+1.872,00:02:07
103,10,Lando,+1.966,00:02:07
103,11,Esteban,- -,00:02:07
103,12,Sebastian,- -,00:02:07
103,13,Carlos,- -,00:02:07
103,14,Romain,- -,00:02:07
103,15,George,- -,00:02:07
103,16,Daniil,- -,00:02:07
103,17,Kevin,- -,00:02:07
103,18,Nicholas,- -,00:02:07
103,19,Antonio,- -,00:02:07
103,20,Kimi,- -,00:02:07
104,1,Lewis,1:25.284,00:02:04
104,2,Valtteri,+0.116,00:02:04
104,3,Daniel,+1.013,00:02:04
104,4,Nico,+1.132,00:02:04
104,5,Max,+1.148,00:02:04
104,6,Alexander,+1.489,00:02:04
104,7,Charles,+1.525,00:02:04
104,8,Lance,+1.612,00:02:04
104,9,Pierre,+1.872,00:02:04
104,10,Lando,+1.966,00:02:04
104,11,Esteban,- -,00:02:04
104,12,Sebastian,- -,00:02:04
104,13,Carlos,- -,00:02:04
104,14,Romain,- -,00:02:04
104,15,George,- -,00:02:04
104,16,Daniil,- -,00:02:04
104,17,Kevin,- -,00:02:04
104,18,Nicholas,- -,00:02:04
104,19,Antonio,- -,00:02:04
104,20,Kimi,- -,00:02:04
105,1,Lewis,1:25.284,00:02:00
105,2,Valtteri,+0.116,00:02:00
105,3,Daniel,+1.013,00:02:00
105,4,Nico,+1.132,00:02:00
105,5,Max,+1.148,00:02:00
105,6,Alexander,+1.489,00:02:00
105,7,Charles,+1.525,00:02:00
105,8,Lance,+1.612,00:02:00
105,9,Pierre,+1.872,00:02:00
105,10,Lando,+1.966,00:02:00
105,11,Esteban,- -,00:02:00
105,12,Sebastian,- -,00:02:00
105,13,Carlos,- -,00:02:00
105,14,Romain,- -,00:02:00
105,15,George,- -,00:02:00
105,16,Daniil,- -,00:02:00
105,17,Kevin,- -,00:02:00
105,18,Nicholas,- -,00:02:00
105,19,Antonio,- -,00:02:00
105,20,Kimi,- -,00:02:00
106,1,Lewis,1:25.284,00:01:57
106,2,Valtteri,+0.116,00:01:57
106,3,Daniel,+1.013,00:01:57
106,4,Nico,+1.132,00:01:57
106,5,Max,+1.148,00:01:57
106,6,Alexander,+1.489,00:01:57
106,7,Charles,+1.525,00:01:57
106,8,Lance,+1.612,00:01:57
106,9,Pierre,+1.872,00:01:57
106,10,Lando,+1.966,00:01:57
106,11,Esteban,- -,00:01:57
106,12,Sebastian,- -,00:01:57
106,13,Carlos,- -,00:01:57
106,14,Romain,- -,00:01:57
106,15,George,- -,00:01:57
106,16,Daniil,- -,00:01:57
106,17,Kevin,- -,00:01:57
106,18,Nicholas,- -,00:01:57
106,19,Antonio,- -,00:01:57
106,20,Kimi,- -,00:01:57
107,1,Lewis,1:25.284,00:01:54
107,2,Valtteri,+0.116,00:01:54
107,3,Daniel,+1.013,00:01:54
107,4,Nico,+1.132,00:01:54
107,5,Max,+1.148,00:01:54
107,6,Alexander,+1.489,00:01:54
107,7,Charles,+1.525,00:01:54
107,8,Lance,+1.612,00:01:54
107,9,Pierre,+1.872,00:01:54
107,10,Lando,+1.966,00:01:54
107,11,Esteban,- -,00:01:54
107,12,Sebastian,- -,00:01:54
107,13,Carlos,- -,00:01:54
107,14,Romain,- -,00:01:54
107,15,George,- -,00:01:54
107,16,Daniil,- -,00:01:54
107,17,Kevin,- -,00:01:54
107,18,Nicholas,- -,00:01:54
107,19,Antonio,- -,00:01:54
107,20,Kimi,- -,00:01:54
108,1,Lewis,1:25.284,00:01:51
108,2,Valtteri,+0.116,00:01:51
108,3,Daniel,+1.013,00:01:51
108,4,Nico,+1.132,00:01:51
108,5,Max,+1.148,00:01:51
108,6,Alexander,+1.489,00:01:51
108,7,Charles,+1.525,00:01:51
108,8,Lance,+1.612,00:01:51
108,9,Pierre,+1.872,00:01:51
108,10,Lando,+1.966,00:01:51
108,11,Esteban,- -,00:01:51
108,12,Sebastian,- -,00:01:51
108,13,Carlos,- -,00:01:51
108,14,Romain,- -,00:01:51
108,15,George,- -,00:01:51
108,16,Daniil,- -,00:01:51
108,17,Kevin,- -,00:01:51
108,18,Nicholas,- -,00:01:51
108,19,Antonio,- -,00:01:51
108,20,Kimi,- -,00:01:51
109,1,Lewis,1:25.284,00:01:48
109,2,Valtteri,+0.116,00:01:48
109,3,Daniel,+1.013,00:01:48
109,4,Nico,+1.132,00:01:48
109,5,Max,+1.148,00:01:48
109,6,Alexander,+1.489,00:01:48
109,7,Charles,+1.525,00:01:48
109,8,Lance,+1.612,00:01:48
109,9,Pierre,+1.872,00:01:48
109,10,Lando,+1.966,00:01:48
109,11,Esteban,- -,00:01:48
109,12,Sebastian,- -,00:01:48
109,13,Carlos,- -,00:01:48
109,14,Romain,- -,00:01:48
109,15,George,- -,00:01:48
109,16,Daniil,- -,00:01:48
109,17,Kevin,- -,00:01:48
109,18,Nicholas,- -,00:01:48
109,19,Antonio,- -,00:01:48
109,20,Kimi,- -,00:01:48
110,1,Lewis,1:25.284,00:01:45
110,2,Valtteri,+0.116,00:01:45
110,3,Daniel,+1.013,00:01:45
110,4,Nico,+1.132,00:01:45
110,5,Max,+1.148,00:01:45
110,6,Alexander,+1.489,00:01:45
110,7,Charles,+1.525,00:01:45
110,8,Lance,+1.612,00:01:45
110,9,Pierre,+1.872,00:01:45
110,10,Lando,+1.966,00:01:45
110,11,Esteban,- -,00:01:45
110,12,Sebastian,- -,00:01:45
110,13,Carlos,- -,00:01:45
110,14,Romain,- -,00:01:45
110,15,George,- -,00:01:45
110,16,Daniil,- -,00:01:45
110,17,Kevin,- -,00:01:45
110,18,Nicholas,- -,00:01:45
110,19,Antonio,- -,00:01:45
110,20,Kimi,- -,00:01:45
111,1,Lewis,1:25.284,00:01:42
111,2,Valtteri,+0.116,00:01:42
111,3,Daniel,+1.013,00:01:42
111,4,Nico,+1.132,00:01:42
111,5,Max,+1.148,00:01:42
111,6,Alexander,+1.489,00:01:42
111,7,Charles,+1.525,00:01:42
111,8,Lance,+1.612,00:01:42
111,9,Pierre,+1.872,00:01:42
111,10,Lando,+1.966,00:01:42
111,11,Esteban,- -,00:01:42
111,12,Sebastian,- -,00:01:42
111,13,Carlos,- -,00:01:42
111,14,Romain,- -,00:01:42
111,15,George,- -,00:01:42
111,16,Daniil,- -,00:01:42
111,17,Kevin,- -,00:01:42
111,18,Nicholas,- -,00:01:42
111,19,Antonio,- -,00:01:42
111,20,Kimi,- -,00:01:42
112,1,Lewis,1:25.284,00:01:39
112,2,Valtteri,+0.116,00:01:39
112,3,Daniel,+1.013,00:01:39
112,4,Nico,+1.132,00:01:39
112,5,Max,+1.148,00:01:39
112,6,Alexander,+1.489,00:01:39
112,7,Charles,+1.525,00:01:39
112,8,Lance,+1.612,00:01:39
112,9,Pierre,+1.872,00:01:39
112,10,Lando,+1.966,00:01:39
112,11,Esteban,- -,00:01:39
112,12,Sebastian,- -,00:01:39
112,13,Carlos,- -,00:01:39
112,14,Romain,- -,00:01:39
112,15,George,- -,00:01:39
112,16,Daniil,- -,00:01:39
112,17,Kevin,- -,00:01:39
112,18,Nicholas,- -,00:01:39
112,19,Antonio,- -,00:01:39
112,20,Kimi,- -,00:01:39
113,1,Lewis,1:25.284,00:01:35
113,2,Valtteri,+0.116,00:01:35
113,3,Daniel,+1.013,00:01:35
113,4,Nico,+1.132,00:01:35
113,5,Max,+1.148,00:01:35
113,6,Alexander,+1.489,00:01:35
113,7,Charles,+1.525,00:01:35
113,8,Lance,+1.612,00:01:35
113,9,Pierre,+1.872,00:01:35
113,10,Lando,+1.966,00:01:35
113,11,Esteban,- -,00:01:35
113,12,Sebastian,- -,00:01:35
113,13,Carlos,- -,00:01:35
113,14,Romain,- -,00:01:35
113,15,George,- -,00:01:35
113,16,Daniil,- -,00:01:35
113,17,Kevin,- -,00:01:35
113,18,Nicholas,- -,00:01:35
113,19,Antonio,- -,00:01:35
113,20,Kimi,- -,00:01:35
114,1,Lewis,1:25.284,00:01:32
114,2,Valtteri,+0.116,00:01:32
114,3,Daniel,+1.013,00:01:32
114,4,Nico,+1.132,00:01:32
114,5,Max,+1.148,00:01:32
114,6,Alexander,+1.489,00:01:32
114,7,Charles,+1.525,00:01:32
114,8,Lance,+1.612,00:01:32
114,9,Pierre,+1.872,00:01:32
114,10,Lando,+1.966,00:01:32
114,11,Esteban,- -,00:01:32
114,12,Sebastian,- -,00:01:32
114,13,Carlos,- -,00:01:32
114,14,Romain,- -,00:01:32
114,15,George,- -,00:01:32
114,16,Daniil,- -,00:01:32
114,17,Kevin,- -,00:01:32
114,18,Nicholas,- -,00:01:32
114,19,Antonio,- -,00:01:32
114,20,Kimi,- -,00:01:32
115,1,Lewis,1:25.284,00:01:29
115,2,Valtteri,+0.116,00:01:29
115,3,Daniel,+1.013,00:01:29
115,4,Nico,+1.132,00:01:29
115,5,Max,+1.148,00:01:29
115,6,Alexander,+1.489,00:01:29
115,7,Charles,+1.525,00:01:29
115,8,Lance,+1.612,00:01:29
115,9,Pierre,+1.872,00:01:29
115,10,Lando,+1.966,00:01:29
115,11,Esteban,- -,00:01:29
115,12,Sebastian,- -,00:01:29
115,13,Carlos,- -,00:01:29
115,14,Romain,- -,00:01:29
115,15,George,- -,00:01:29
115,16,Daniil,- -,00:01:29
115,17,Kevin,- -,00:01:29
115,18,Nicholas,- -,00:01:29
115,19,Antonio,- -,00:01:29
115,20,Kimi,- -,00:01:29
116,1,Lewis,1:25.284,00:01:26
116,2,Valtteri,+0.116,00:01:26
116,3,Daniel,+1.013,00:01:26
116,4,Nico,+1.132,00:01:26
116,5,Max,+1.148,00:01:26
116,6,Alexander,+1.489,00:01:26
116,7,Charles,+1.525,00:01:26
116,8,Lance,+1.612,00:01:26
116,9,Pierre,+1.872,00:01:26
116,10,Lando,+1.966,00:01:26
116,11,Esteban,- -,00:01:26
116,12,Sebastian,- -,00:01:26
116,13,Carlos,- -,00:01:26
116,14,Romain,- -,00:01:26
116,15,George,- -,00:01:26
116,16,Daniil,- -,00:01:26
116,17,Kevin,- -,00:01:26
116,18,Nicholas,- -,00:01:26
116,19,Antonio,- -,00:01:26
116,20,Kimi,- -,00:01:26
117,1,Lewis,1:25.284,00:01:22
117,2,Valtteri,+0.116,00:01:22
117,3,Daniel,+1.013,00:01:22
117,4,Nico,+1.132,00:01:22
117,5,Max,+1.148,00:01:22
117,6,Alexander,+1.489,00:01:22
117,7,Charles,+1.525,00:01:22
117,8,Lance,+1.612,00:01:22
117,9,Pierre,+1.872,00:01:22
117,10,Lando,+1.966,00:01:22
117,11,Esteban,- -,00:01:22
117,12,Sebastian,- -,00:01:22
117,13,Carlos,- -,00:01:22
117,14,Romain,- -,00:01:22
117,15,George,- -,00:01:22
117,16,Daniil,- -,00:01:22
117,17,Kevin,- -,00:01:22
117,18,Nicholas,- -,00:01:22
117,19,Antonio,- -,00:01:22
117,20,Kimi,- -,00:01:22
118,1,Lewis,1:25.284,00:01:19
118,2,Valtteri,+0.116,00:01:19
118,3,Daniel,+1.013,00:01:19
118,4,Nico,+1.132,00:01:19
118,5,Max,+1.148,00:01:19
118,6,Alexander,+1.489,00:01:19
118,7,Charles,+1.525,00:01:19
118,8,Lance,+1.612,00:01:19
118,9,Pierre,+1.872,00:01:19
118,10,Lando,+1.966,00:01:19
118,11,Esteban,- -,00:01:19
118,12,Sebastian,- -,00:01:19
118,13,Carlos,- -,00:01:19
118,14,Romain,- -,00:01:19
118,15,George,- -,00:01:19
118,16,Daniil,- -,00:01:19
118,17,Kevin,- -,00:01:19
118,18,Nicholas,- -,00:01:19
118,19,Antonio,- -,00:01:19
