index,pos,driver,gap,time_remaining
19,19,Antonio,- -,00:09:27
19,20,Kimi,- -,00:09:27
20,1,Valtteri,01:25.8,00:09:24
20,2,Lewis,0.481,00:09:24
20,3,Daniel,0.851,00:09:24
20,4,Max,0.994,00:09:24
20,5,Alexander,1.196,00:09:24
20,6,Lando,1.283,00:09:24
20,7,Esteban,1.507,00:09:24
20,8,Pierre,1.592,00:09:24
20,9,Carlos,1.69,00:09:24
20,10,Romain,2.965,00:09:24
20,11,Lance,- -,00:09:24
20,12,Nico,- -,00:09:24
20,13,Charles,- -,00:09:24
20,14,Sebastian,- -,00:09:24
20,15,George,- -,00:09:24
20,16,Daniil,- -,00:09:24
20,17,Kevin,- -,00:09:24
20,18,Nicholas,- -,00:09:24
20,19,Antonio,- -,00:09:24
20,20,Kimi,- -,00:09:24
21,1,Valtteri,01:25.8,00:09:20
21,2,Lewis,0.481,00:09:20
21,3,Daniel,0.851,00:09:20
21,4,Max,0.994,00:09:20
21,5,Lance,1.058,00:09:20
21,6,Alexander,1.196,00:09:20
21,7,Lando,1.283,00:09:20
21,8,Esteban,1.507,00:09:20
21,9,Pierre,1.592,00:09:20
21,10,Carlos,1.69,00:09:20
21,11,Romain,2.965,00:09:20
21,12,Nico,- -,00:09:20
21,13,Charles,- -,00:09:20
21,14,Sebastian,- -,00:09:20
21,15,George,- -,00:09:20
21,16,Daniil,- -,00:09:20
21,17,Kevin,- -,00:09:20
21,18,Nicholas,- -,00:09:20
21,19,Antonio,- -,00:09:20
21,20,Kimi,- -,00:09:20
22,1,Valtteri,01:25.8,00:09:16
22,2,Lewis,0.481,00:09:16
22,3,Daniel,0.851,00:09:16
22,4,Max,0.994,00:09:16
22,5,Lance,1.058,00:09:16
22,6,Alexander,1.196,00:09:16
22,7,Lando,1.283,00:09:16
22,8,Esteban,1.507,00:09:16
22,9,Pierre,1.592,00:09:16
22,10,Carlos,1.69,00:09:16
22,11,Romain,1.693,00:09:16
22,12,Nico,2.965,00:09:16
22,13,Charles,- -,00:09:16
22,14,Sebastian,- -,00:09:16
22,15,George,- -,00:09:16
22,16,Daniil,- -,00:09:16
22,17,Kevin,- -,00:09:16
22,18,Nicholas,- -,00:09:16
22,19,Antonio,- -,00:09:16
22,20,Kimi,- -,00:09:16
23,1,Valtteri,01:25.8,00:09:12
23,2,Lewis,0.481,00:09:12
23,3,Daniel,0.851,00:09:12
23,4,Max,0.994,00:09:12
23,5,Lance,1.058,00:09:12
23,6,Alexander,1.196,00:09:12
23,7,Lando,1.283,00:09:12
23,8,Esteban,1.507,00:09:12
23,9,Pierre,1.592,00:09:12
23,10,Carlos,1.69,00:09:12
23,11,Nico,1.693,00:09:12
23,12,Romain,2.965,00:09:12
23,13,Charles,- -,00:09:12
23,14,Sebastian,- -,00:09:12
23,15,George,- -,00:09:12
23,16,Daniil,- -,00:09:12
23,17,Kevin,- -,00:09:12
23,18,Nicholas,- -,00:09:12
23,19,Antonio,- -,00:09:12
23,20,Kimi,- -,00:09:12
24,1,Valtteri,01:25.8,00:09:08
24,2,Lewis,0.481,00:09:08
24,3,Daniel,0.851,00:09:08
24,4,Max,0.994,00:09:08
24,5,Lance,1.058,00:09:08
24,6,Alexander,1.196,00:09:08
24,7,Lando,1.283,00:09:08
24,8,Esteban,1.507,00:09:08
24,9,Pierre,1.592,00:09:08
24,10,Carlos,1.69,00:09:08
24,11,Nico,1.693,00:09:08
24,12,Romain,2.965,00:09:08
24,13,Charles,- -,00:09:08
24,14,Sebastian,- -,00:09:08
24,15,George,- -,00:09:08
24,16,Daniil,- -,00:09:08
24,17,Kevin,- -,00:09:08
24,18,Nicholas,- -,00:09:08
24,19,Antonio,- -,00:09:08
24,20,Kimi,- -,00:09:08
25,1,Valtteri,01:25.8,00:09:04
25,2,Lewis,0.481,00:09:04
25,3,Daniel,0.851,00:09:04
25,4,Max,0.994,00:09:04
25,5,Lance,1.058,00:09:04
25,6,Alexander,1.196,00:09:04
25,7,Lando,1.283,00:09:04
25,8,Esteban,1.507,00:09:04
25,9,Pierre,1.592,00:09:04
25,10,Carlos,1.69,00:09:04
25,11,Nico,1.693,00:09:04
25,12,Romain,2.965,00:09:04
25,13,Charles,- -,00:09:04
25,14,Sebastian,- -,00:09:04
25,15,George,- -,00:09:04
25,16,Daniil,- -,00:09:04
25,17,Kevin,- -,00:09:04
25,18,Nicholas,- -,00:09:04
25,19,Antonio,- -,00:09:04
25,20,Kimi,- -,00:09:04
26,1,Valtteri,01:25.8,00:09:00
26,2,Lewis,0.481,00:09:00
26,3,Daniel,0.851,00:09:00
26,4,Max,0.994,00:09:00
26,5,Lance,1.058,00:09:00
26,6,Alexander,1.196,00:09:00
26,7,Lando,1.283,00:09:00
26,8,Esteban,1.507,00:09:00
26,9,Pierre,1.592,00:09:00
26,10,Carlos,1.69,00:09:00
26,11,Nico,1.693,00:09:00
26,12,Romain,2.965,00:09:00
26,13,Charles,- -,00:09:00
26,14,Sebastian,- -,00:09:00
26,15,George,- -,00:09:00
26,16,Daniil,- -,00:09:00
26,17,Kevin,- -,00:09:00
26,18,Nicholas,- -,00:09:00
26,19,Antonio,- -,00:09:00
26,20,Kimi,- -,00:09:00
27,1,Valtteri,01:25.8,00:08:56
27,2,Lewis,0.481,00:08:56
27,3,Daniel,0.851,00:08:56
27,4,Max,0.994,00:08:56
27,5,Lance,1.058,00:08:56
27,6,Alexander,1.196,00:08:56
27,7,Lando,1.283,00:08:56
27,8,Esteban,1.507,00:08:56
27,9,Pierre,1.592,00:08:56
27,10,Carlos,1.69,00:08:56
27,11,Nico,1.693,00:08:56
27,12,Romain,2.965,00:08:56
27,13,Charles,- -,00:08:56
27,14,Sebastian,- -,00:08:56
27,15,George,- -,00:08:56
27,16,Daniil,- -,00:08:56
27,17,Kevin,- -,00:08:56
27,18,Nicholas,- -,00:08:56
27,19,Antonio,- -,00:08:56
27,20,Kimi,- -,00:08:56
28,1,Valtteri,01:25.8,00:08:52
28,2,Lewis,0.481,00:08:52
28,3,Daniel,0.851,00:08:52
28,4,Max,0.994,00:08:52
28,5,Lance,1.058,00:08:52
28,6,Alexander,1.196,00:08:52
28,7,Lando,1.283,00:08:52
28,8,Esteban,1.507,00:08:52
28,9,Pierre,1.592,00:08:52
28,10,Carlos,1.69,00:08:52
28,11,Nico,1.693,00:08:52
28,12,Romain,2.965,00:08:52
28,13,Charles,- -,00:08:52
28,14,Sebastian,- -,00:08:52
28,15,George,- -,00:08:52
28,16,Daniil,- -,00:08:52
28,17,Kevin,- -,00:08:52
28,18,Nicholas,- -,00:08:52
28,19,Antonio,- -,00:08:52
28,20,Kimi,- -,00:08:52
29,1,Valtteri,01:25.8,00:08:49
29,2,Lewis,0.481,00:08:49
29,3,Daniel,0.851,00:08:49
29,4,Max,0.994,00:08:49
29,5,Lance,1.058,00:08:49
29,6,Alexander,1.196,00:08:49
29,7,Lando,1.283,00:08:49
29,8,Esteban,1.507,00:08:49
29,9,Pierre,1.592,00:08:49
29,10,Carlos,1.69,00:08:49
29,11,Nico,1.693,00:08:49
29,12,Romain,2.965,00:08:49
29,13,Charles,- -,00:08:49
29,14,Sebastian,- -,00:08:49
29,15,George,- -,00:08:49
29,16,Daniil,- -,00:08:49
29,17,Kevin,- -,00:08:49
29,18,Nicholas,- -,00:08:49
29,19,Antonio,- -,00:08:49
29,20,Kimi,- -,00:08:49
30,1,Valtteri,01:25.8,00:08:44
30,2,Lewis,0.481,00:08:44
30,3,Daniel,0.851,00:08:44
30,4,Max,0.994,00:08:44
30,5,Lance,1.058,00:08:44
30,6,Alexander,1.196,00:08:44
30,7,Lando,1.283,00:08:44
30,8,Esteban,1.507,00:08:44
30,9,Pierre,1.592,00:08:44
30,10,Carlos,1.69,00:08:44
30,11,Nico,1.693,00:08:44
30,12,Romain,2.965,00:08:44
30,13,Charles,- -,00:08:44
30,14,Sebastian,- -,00:08:44
30,15,George,- -,00:08:44
30,16,Daniil,- -,00:08:44
30,17,Kevin,- -,00:08:44
30,18,Nicholas,- -,00:08:44
30,19,Antonio,- -,00:08:44
30,20,Kimi,- -,00:08:44
31,1,Valtteri,01:25.8,00:08:41
31,2,Lewis,0.481,00:08:41
31,3,Daniel,0.851,00:08:41
31,4,Max,0.994,00:08:41
31,5,Lance,1.058,00:08:41
31,6,Alexander,1.196,00:08:41
31,7,Lando,1.283,00:08:41
31,8,Esteban,1.507,00:08:41
31,9,Pierre,1.592,00:08:41
31,10,Carlos,1.69,00:08:41
31,11,Nico,1.693,00:08:41
31,12,Romain,2.965,00:08:41
31,13,Charles,- -,00:08:41
31,14,Sebastian,- -,00:08:41
31,15,George,- -,00:08:41
31,16,Daniil,- -,00:08:41
31,17,Kevin,- -,00:08:41
31,18,Nicholas,- -,00:08:41
31,19,Antonio,- -,00:08:41
31,20,Kimi,- -,00:08:41
32,1,Valtteri,01:25.8,00:08:37
32,2,Lewis,0.481,00:08:37
32,3,Daniel,0.851,00:08:37
32,4,Max,0.994,00:08:37
32,5,Lance,1.058,00:08:37
32,6,Alexander,1.196,00:08:37
32,7,Lando,1.283,00:08:37
32,8,Esteban,1.507,00:08:37
32,9,Pierre,1.592,00:08:37
32,10,Carlos,1.69,00:08:37
32,11,Nico,1.693,00:08:37
32,12,Romain,2.965,00:08:37
32,13,Charles,- -,00:08:37
32,14,Sebastian,- -,00:08:37
32,15,George,- -,00:08:37
32,16,Daniil,- -,00:08:37
32,17,Kevin,- -,00:08:37
32,18,Nicholas,- -,00:08:37
32,19,Antonio,- -,00:08:37
32,20,Kimi,- -,00:08:37
33,1,Valtteri,01:25.8,00:08:33
33,2,Lewis,0.481,00:08:33
33,3,Daniel,0.851,00:08:33
33,4,Max,0.994,00:08:33
33,5,Lance,1.058,00:08:33
33,6,Alexander,1.196,00:08:33
33,7,Lando,1.283,00:08:33
33,8,Esteban,1.507,00:08:33
33,9,Pierre,1.592,00:08:33
33,10,Carlos,1.69,00:08:33
33,11,Nico,1.693,00:08:33
33,12,Romain,2.965,00:08:33
33,13,Charles,- -,00:08:33
33,14,Sebastian,- -,00:08:33
33,15,George,- -,00:08:33
33,16,Daniil,- -,00:08:33
33,17,Kevin,- -,00:08:33
33,18,Nicholas,- -,00:08:33
33,19,Antonio,- -,00:08:33
33,20,Kimi,- -,00:08:33
34,1,Valtteri,01:25.8,00:08:29
34,2,Lewis,0.481,00:08:29
34,3,Daniel,0.851,00:08:29
34,4,Max,0.994,00:08:29
34,5,Lance,1.058,00:08:29
34,6,Alexander,1.196,00:08:29
34,7,Lando,1.283,00:08:29
34,8,Esteban,1.507,00:08:29
34,9,Pierre,1.592,00:08:29
34,10,Carlos,1.69,00:08:29
34,11,Nico,1.693,00:08:29
34,12,Romain,2.965,00:08:29
34,13,Sebastian,- -,00:08:29
34,14,Charles,- -,00:08:29
34,15,George,- -,00:08:29
34,16,Daniil,- -,00:08:29
34,17,Kevin,- -,00:08:29
34,18,Nicholas,- -,00:08:29
34,19,Antonio,- -,00:08:29
34,20,Kimi,- -,00:08:29
35,1,Valtteri,01:25.8,00:08:25
35,2,Lewis,0.481,00:08:25
35,3,Daniel,0.851,00:08:25
35,4,Max,0.994,00:08:25
35,5,Lance,1.058,00:08:25
35,6,Alexander,1.196,00:08:25
35,7,Lando,1.283,00:08:25
35,8,Esteban,1.507,00:08:25
35,9,Pierre,1.592,00:08:25
35,10,Carlos,1.69,00:08:25
35,11,Nico,1.693,00:08:25
35,12,Romain,2.965,00:08:25
35,13,Sebastian,- -,00:08:25
35,14,Charles,- -,00:08:25
35,15,George,- -,00:08:25
35,16,Daniil,- -,00:08:25
35,17,Kevin,- -,00:08:25
35,18,Nicholas,- -,00:08:25
35,19,Antonio,- -,00:08:25
35,20,Kimi,- -,00:08:25
36,1,Valtteri,01:25.8,00:08:21
36,2,Lewis,0.481,00:08:21
36,3,Daniel,0.851,00:08:21
36,4,Max,0.994,00:08:21
36,5,Lance,1.058,00:08:21
36,6,Alexander,1.196,00:08:21
36,7,Lando,1.283,00:08:21
36,8,Esteban,1.507,00:08:21
36,9,Pierre,1.592,00:08:21
36,10,Carlos,1.69,00:08:21
36,11,Nico,1.693,00:08:21
36,12,Romain,2.965,00:08:21
36,13,Sebastian,- -,00:08:21
36,14,Charles,- -,00:08:21
36,15,George,- -,00:08:21
36,16,Daniil,- -,00:08:21
36,17,Kevin,- -,00:08:21
36,18,Nicholas,- -,00:08:21
36,19,Antonio,- -,00:08:21
36,20,Kimi,- -,00:08:21
37,1,Valtteri,01:25.8,00:08:17
37,2,Lewis,0.481,00:08:17
37,3,Daniel,0.851,00:08:17
37,4,Max,0.994,00:08:17
37,5,Lance,1.058,00:08:17
37,6,Alexander,1.196,00:08:17
37,7,Lando,1.283,00:08:17
37,8,Esteban,1.507,00:08:17
37,9,Pierre,1.592,00:08:17
37,10,Carlos,1.69,00:08:17
37,11,Nico,1.693,00:08:17
37,12,Romain,2.965,00:08:17
37,13,Charles,- -,00:08:17
37,14,Sebastian,- -,00:08:17
37,15,George,- -,00:08:17
37,16,Daniil,- -,00:08:17
37,17,Kevin,- -,00:08:17
37,18,Nicholas,- -,00:08:17
37,19,Antonio,- -,00:08:17
37,20,Kimi,- -,00:08:17
38,1,Valtteri,01:25.8,00:08:12
38,2,Lewis,0.481,00:08:12
38,3,Daniel,0.851,00:08:12
38,4,Max,0.994,00:08:12
38,5,Lance,1.058,00:08:12
38,6,Alexander,1.196,00:08:12
38,7,Lando,1.283,00:08:12
38,8,Esteban,1.507,00:08:12
38,9,Pierre,1.592,00:08:12
38,10,Carlos,1.69,00:08:12
38,11,Nico,1.693,00:08:12
38,12,Romain,2.965,00:08:12
38,13,Charles,- -,00:08:12
38,14,Sebastian,- -,00:08:12
38,15,George,- -,00:08:12
38,16,Daniil,- -,00:08:12
38,17,Kevin,- -,00:08:12
38,18,Nicholas,- -,00:08:12
38,19,Antonio,- -,00:08:12
38,20,Kimi,- -,00:08:12
39,1,Valtteri,01:25.8,00:08:08
39,2,Lewis,0.481,00:08:08
39,3,Daniel,0.851,00:08:08
39,4,Max,0.994,00:08:08
39,5,Lance,1.058,00:08:08
39,6,Alexander,1.196,00:08:08
39,7,Lando,1.283,00:08:08
39,8,Esteban,1.507,00:08:08
39,9,Pierre,1.592,00:08:08
39,10,Carlos,1.69,00:08:08
39,11,Nico,1.693,00:08:08
39,12,Romain,2.965,00:08:08
39,13,Charles,- -,00:08:08
39,14,Sebastian,- -,00:08:08
39,15,George,- -,00:08:08
39,16,Daniil,- -,00:08:08
39,17,Kevin,- -,00:08:08
39,18,Nicholas,- -,00:08:08
39,19,Antonio,- -,00:08:08
39,20,Kimi,- -,00:08:08
40,1,Valtteri,01:25.8,00:08:04
40,2,Lewis,0.481,00:08:04
40,3,Daniel,0.851,00:08:04
40,4,Max,0.994,00:08:04
40,5,Lance,1.058,00:08:04
40,6,Alexander,1.196,00:08:04
40,7,Lando,1.283,00:08:04
40,8,Esteban,1.507,00:08:04
40,9,Pierre,1.592,00:08:04
40,10,Carlos,1.69,00:08:04
40,11,Nico,1.693,00:08:04
40,12,Romain,2.965,00:08:04
40,13,Charles,- -,00:08:04
40,14,Sebastian,- -,00:08:04
40,15,George,- -,00:08:04
40,16,Daniil,- -,00:08:04
40,17,Kevin,- -,00:08:04
40,18,Nicholas,- -,00:08:04
40,19,Antonio,- -,00:08:04
40,20,Kimi,- -,00:08:04
41,1,Valtteri,01:25.8,00:08:00
41,2,Lewis,0.481,00:08:00
41,3,Daniel,0.851,00:08:00
41,4,Max,0.994,00:08:00
41,5,Lance,1.058,00:08:00
41,6,Alexander,1.196,00:08:00
41,7,Lando,1.283,00:08:00
41,8,Esteban,1.507,00:08:00
41,9,Pierre,1.592,00:08:00
41,10,Carlos,1.69,00:08:00
41,11,Nico,1.693,00:08:00
41,12,Romain,2.965,00:08:00
41,13,Charles,- -,00:08:00
41,14,Sebastian,- -,00:08:00
41,15,George,- -,00:08:00
41,16,Daniil,- -,00:08:00
41,17,Kevin,- -,00:08:00
41,18,Nicholas,- -,00:08:00
41,19,Antonio,- -,00:08:00
41,20,Kimi,- -,00:08:00
42,1,Valtteri,01:25.8,00:07:56
42,2,Lewis,0.481,00:07:56
42,3,Daniel,0.851,00:07:56
42,4,Max,0.994,00:07:56
42,5,Lance,1.058,00:07:56
42,6,Alexander,1.196,00:07:56
42,7,Lando,1.283,00:07:56
42,8,Esteban,1.507,00:07:56
42,9,Pierre,1.592,00:07:56
42,10,Carlos,1.69,00:07:56
42,11,Nico,1.693,00:07:56
42,12,Romain,2.965,00:07:56
42,13,Charles,- -,00:07:56
42,14,Sebastian,- -,00:07:56
42,15,George,- -,00:07:56
42,16,Daniil,- -,00:07:56
42,17,Kevin,- -,00:07:56
42,18,Nicholas,- -,00:07:56
42,19,Antonio,- -,00:07:56
42,20,Kimi,- -,00:07:56
43,1,Valtteri,01:25.8,00:07:52
43,2,Lewis,0.481,00:07:52
43,3,Daniel,0.851,00:07:52
43,4,Max,0.994,00:07:52
43,5,Lance,1.058,00:07:52
43,6,Alexander,1.196,00:07:52
43,7,Lando,1.283,00:07:52
43,8,Esteban,1.507,00:07:52
43,9,Pierre,1.592,00:07:52
43,10,Carlos,1.69,00:07:52
43,11,Nico,1.693,00:07:52
43,12,Romain,2.965,00:07:52
43,13,Charles,- -,00:07:52
43,14,Sebastian,- -,00:07:52
43,15,George,- -,00:07:52
43,16,Daniil,- -,00:07:52
43,17,Kevin,- -,00:07:52
43,18,Nicholas,- -,00:07:52
43,19,Antonio,- -,00:07:52
43,20,Kimi,- -,00:07:52
44,1,Valtteri,01:25.8,00:07:48
44,2,Lewis,0.481,00:07:48
44,3,Daniel,0.851,00:07:48
44,4,Max,0.994,00:07:48
44,5,Lance,1.058,00:07:48
44,6,Alexander,1.196,00:07:48
44,7,Lando,1.283,00:07:48
44,8,Esteban,1.507,00:07:48
44,9,Pierre,1.592,00:07:48
44,10,Carlos,1.69,00:07:48
44,11,Nico,1.693,00:07:48
44,12,Romain,2.965,00:07:48
44,13,Charles,- -,00:07:48
44,14,Sebastian,- -,00:07:48
44,15,George,- -,00:07:48
44,16,Daniil,- -,00:07:48
44,17,Kevin,- -,00:07:48
44,18,Nicholas,- -,00:07:48
44,19,Antonio,- -,00:07:48
44,20,Kimi,- -,00:07:48
45,1,Valtteri,01:25.8,00:07:44
45,2,Lewis,0.481,00:07:44
45,3,Daniel,0.851,00:07:44
45,4,Max,0.994,00:07:44
45,5,Lance,1.058,00:07:44
45,6,Alexander,1.196,00:07:44
45,7,Lando,1.283,00:07:44
45,8,Esteban,1.507,00:07:44
45,9,Pierre,1.592,00:07:44
45,10,Carlos,1.69,00:07:44
45,11,Nico,1.693,00:07:44
45,12,Romain,2.965,00:07:44
45,13,Charles,- -,00:07:44
45,14,Sebastian,- -,00:07:44
45,15,George,- -,00:07:44
45,16,Daniil,- -,00:07:44
45,17,Kevin,- -,00:07:44
45,18,Nicholas,- -,00:07:44
45,19,Antonio,- -,00:07:44
45,20,Kimi,- -,00:07:44
46,1,Valtteri,01:25.8,00:07:40
46,2,Lewis,0.481,00:07:40
46,3,Daniel,0.851,00:07:40
46,4,Max,0.994,00:07:40
46,5,Lance,1.058,00:07:40
46,6,Alexander,1.196,00:07:40
46,7,Lando,1.283,00:07:40
46,8,Esteban,1.507,00:07:40
46,9,Pierre,1.592,00:07:40
46,10,Carlos,1.69,00:07:40
46,11,Nico,1.693,00:07:40
46,12,Romain,2.965,00:07:40
46,13,Charles,- -,00:07:40
46,14,Sebastian,- -,00:07:40
46,15,George,- -,00:07:40
46,16,Daniil,- -,00:07:40
46,17,Kevin,- -,00:07:40
46,18,Nicholas,- -,00:07:40
46,19,Antonio,- -,00:07:40
46,20,Kimi,- -,00:07:40
47,1,Valtteri,01:25.8,00:07:37
47,2,Lewis,0.481,00:07:37
47,3,Daniel,0.851,00:07:37
47,4,Max,0.994,00:07:37
47,5,Lance,1.058,00:07:37
47,6,Alexander,1.196,00:07:37
47,7,Lando,1.283,00:07:37
47,8,Esteban,1.507,00:07:37
47,9,Pierre,1.592,00:07:37
47,10,Carlos,1.69,00:07:37
47,11,Nico,1.693,00:07:37
47,12,Romain,2.965,00:07:37
47,13,Charles,- -,00:07:37
47,14,Sebastian,- -,00:07:37
47,15,George,- -,00:07:37
47,16,Daniil,- -,00:07:37
47,17,Kevin,- -,00:07:37
47,18,Nicholas,- -,00:07:37
47,19,Antonio,- -,00:07:37
47,20,Kimi,- -,00:07:37
48,1,Valtteri,01:25.8,00:07:32
48,2,Lewis,0.481,00:07:32
48,3,Daniel,0.851,00:07:32
48,4,Max,0.994,00:07:32
48,5,Lance,1.058,00:07:32
48,6,Alexander,1.196,00:07:32
48,7,Lando,1.283,00:07:32
48,8,Esteban,1.507,00:07:32
48,9,Pierre,1.592,00:07:32
48,10,Carlos,1.69,00:07:32
48,11,Nico,1.693,00:07:32
48,12,Romain,2.965,00:07:32
48,13,Charles,- -,00:07:32
48,14,Sebastian,- -,00:07:32
48,15,George,- -,00:07:32
48,16,Daniil,- -,00:07:32
48,17,Kevin,- -,00:07:32
48,18,Nicholas,- -,00:07:32
48,19,Antonio,- -,00:07:32
48,20,Kimi,- -,00:07:32
49,1,Valtteri,01:25.8,00:07:28
49,2,Lewis,0.481,00:07:28
49,3,Daniel,0.851,00:07:28
49,4,Max,0.994,00:07:28
49,5,Lance,1.058,00:07:28
49,6,Alexander,1.196,00:07:28
49,7,Lando,1.283,00:07:28
49,8,Esteban,1.507,00:07:28
49,9,Pierre,1.592,00:07:28
49,10,Carlos,1.69,00:07:28
49,11,Nico,1.693,00:07:28
49,12,Romain,2.965,00:07:28
49,13,Charles,- -,00:07:28
49,14,Sebastian,- -,00:07:28
49,15,George,- -,00:07:28
49,16,Daniil,- -,00:07:28
49,17,Kevin,- -,00:07:28
49,18,Nicholas,- -,00:07:28
49,19,Antonio,- -,00:07:28
49,20,Kimi,- -,00:07:28
50,1,Valtteri,01:25.8,00:07:24
50,2,Lewis,0.481,00:07:24
50,3,Daniel,0.851,00:07:24
50,4,Max,0.994,00:07:24
50,5,Lance,1.058,00:07:24
50,6,Alexander,1.196,00:07:24
50,7,Lando,1.283,00:07:24
50,8,Esteban,1.507,00:07:24
50,9,Pierre,1.592,00:07:24
50,10,Carlos,1.69,00:07:24
50,11,Nico,1.693,00:07:24
50,12,Romain,2.965,00:07:24
50,13,Charles,- -,00:07:24
50,14,Sebastian,- -,00:07:24
50,15,George,- -,00:07:24
50,16,Daniil,- -,00:07:24
50,17,Kevin,- -,00:07:24
50,18,Nicholas,- -,00:07:24
50,19,Antonio,- -,00:07:24
50,20,Kimi,- -,00:07:24
51,1,Valtteri,01:25.8,00:07:21
51,2,Lewis,0.481,00:07:21
51,3,Daniel,0.851,00:07:21
51,4,Max,0.994,00:07:21
51,5,Lance,1.058,00:07:21
51,6,Alexander,1.196,00:07:21
51,7,Lando,1.283,00:07:21
51,8,Esteban,1.507,00:07:21
51,9,Pierre,1.592,00:07:21
51,10,Carlos,1.69,00:07:21
51,11,Nico,1.693,00:07:21
51,12,Romain,2.965,00:07:21
51,13,Charles,- -,00:07:21
51,14,Sebastian,- -,00:07:21
51,15,George,- -,00:07:21
51,16,Daniil,- -,00:07:21
51,17,Kevin,- -,00:07:21
51,18,Nicholas,- -,00:07:21
51,19,Antonio,- -,00:07:21
51,20,Kimi,- -,00:07:21
52,1,Valtteri,01:25.8,00:07:17
52,2,Lewis,0.481,00:07:17
52,3,Daniel,0.851,00:07:17
52,4,Max,0.994,00:07:17
52,5,Lance,1.058,00:07:17
52,6,Alexander,1.196,00:07:17
52,7,Lando,1.283,00:07:17
52,8,Esteban,1.507,00:07:17
52,9,Pierre,1.592,00:07:17
52,10,Carlos,1.69,00:07:17
52,11,Nico,1.693,00:07:17
52,12,Romain,2.965,00:07:17
52,13,Charles,- -,00:07:17
52,14,Sebastian,- -,00:07:17
52,15,George,- -,00:07:17
52,16,Daniil,- -,00:07:17
52,17,Kevin,- -,00:07:17
52,18,Nicholas,- -,00:07:17
52,19,Antonio,- -,00:07:17
52,20,Kimi,- -,00:07:17
53,1,Valtteri,01:25.8,00:07:13
53,2,Lewis,0.481,00:07:13
53,3,Daniel,0.851,00:07:13
53,4,Max,0.994,00:07:13
53,5,Lance,1.058,00:07:13
53,6,Alexander,1.196,00:07:13
53,7,Lando,1.283,00:07:13
53,8,Esteban,1.507,00:07:13
53,9,Pierre,1.592,00:07:13
53,10,Carlos,1.69,00:07:13
53,11,Nico,1.693,00:07:13
53,12,Romain,2.965,00:07:13
53,13,Charles,- -,00:07:13
53,14,Sebastian,- -,00:07:13
53,15,George,- -,00:07:13
53,16,Daniil,- -,00:07:13
53,17,Kevin,- -,00:07:13
53,18,Nicholas,- -,00:07:13
53,19,Antonio,- -,00:07:13
53,20,Kimi,- -,00:07:13
54,1,Valtteri,01:25.8,00:07:09
54,2,Lewis,0.481,00:07:09
54,3,Daniel,0.851,00:07:09
54,4,Max,0.994,00:07:09
54,5,Lance,1.058,00:07:09
54,6,Alexander,1.196,00:07:09
54,7,Lando,1.283,00:07:09
54,8,Esteban,1.507,00:07:09
54,9,Pierre,1.592,00:07:09
54,10,Carlos,1.69,00:07:09
54,11,Nico,1.693,00:07:09
54,12,Romain,2.965,00:07:09
54,13,Charles,- -,00:07:09
54,14,Sebastian,- -,00:07:09
54,15,George,- -,00:07:09
54,16,Daniil,- -,00:07:09
54,17,Kevin,- -,00:07:09
54,18,Nicholas,- -,00:07:09
54,19,Antonio,- -,00:07:09
54,20,Kimi,- -,00:07:09
55,1,Valtteri,01:25.8,00:07:05
55,2,Lewis,0.481,00:07:05
55,3,Daniel,0.851,00:07:05
55,4,Max,0.994,00:07:05
55,5,Lance,1.058,00:07:05
55,6,Alexander,1.196,00:07:05
55,7,Lando,1.283,00:07:05
55,8,Esteban,1.507,00:07:05
55,9,Pierre,1.592,00:07:05
55,10,Carlos,1.69,00:07:05
55,11,Nico,1.693,00:07:05
55,12,Romain,2.965,00:07:05
55,13,Charles,- -,00:07:05
55,14,Sebastian,- -,00:07:05
55,15,George,- -,00:07:05
55,16,Daniil,- -,00:07:05
55,17,Kevin,- -,00:07:05
55,18,Nicholas,- -,00:07:05
55,19,Antonio,- -,00:07:05
55,20,Kimi,- -,00:07:05
56,1,Valtteri,01:25.8,00:07:02
56,2,Lewis,0.481,00:07:02
56,3,Daniel,0.851,00:07:02
56,4,Max,0.994,00:07:02
56,5,Lance,1.058,00:07:02
56,6,Alexander,1.196,00:07:02
56,7,Lando,1.283,00:07:02
56,8,Esteban,1.507,00:07:02
56,9,Pierre,1.592,00:07:02
56,10,Sebastian,1.594,00:07:02
56,11,Carlos,1.69,00:07:02
56,12,,1.693,00:07:02
1,1,Valtteri,01:25.8,00:06:41
1,2,Lewis,0.481,00:06:41
1,3,Daniel,0.851,00:06:41
1,4,Charles,0.924,00:06:41
1,5,Max,0.994,00:06:41
1,6,Lance,1.058,00:06:41
1,7,Alexander,1.196,00:06:41
1,8,Lando,1.283,00:06:41
1,9,Esteban,1.507,00:06:41
1,10,Pierre,1.592,00:06:41
1,11,Sebastian,1.594,00:06:41
1,12,Carlos,1.69,00:06:41
1,13,Nico,1.693,00:06:41
1,14,Romain,2.965,00:06:41
1,15,George,- -,00:06:41
1,16,Daniil,- -,00:06:41
1,17,Kevin,- -,00:06:41
1,18,Nicholas,- -,00:06:41
1,19,Antonio,- -,00:06:41
1,20,Kimi,- -,00:06:41
2,1,Valtteri,01:25.8,00:06:37
2,2,Lewis,0.481,00:06:37
2,3,Daniel,0.851,00:06:37
2,4,Charles,0.924,00:06:37
2,5,Max,0.994,00:06:37
2,6,Lance,1.058,00:06:37
2,7,Alexander,1.196,00:06:37
