index,pos,driver,gap,time_remaining
16,15,George,+1.624,00:05:25
16,16,Alexander,+1.664,00:05:25
16,17,Kevin,+1.769,00:05:25
16,18,Kimi,+2.000,00:05:25
16,19,Antonio,+2.103,00:05:25
16,20,Nicholas,+3.271,00:05:25
17,1,Lewis,1:26.818,00:05:21
17,2,Valtteri,+0.181,00:05:21
17,3,Max,+0.336,00:05:21
17,4,Nico,+0.461,00:05:21
17,5,Charles,+0.609,00:05:21
17,6,Daniel,+0.624,00:05:21
17,7,Pierre,+0.772,00:05:21
17,8,Daniil,+1.064,00:05:21
17,9,Esteban,+1.111,00:05:21
17,10,Lando,+1.185,00:05:21
17,11,Carlos,+1.287,00:05:21
17,12,Romain,+1.300,00:05:21
17,13,Sebastian,+1.372,00:05:21
17,14,Lance,+1.422,00:05:21
17,15,George,+1.624,00:05:21
17,16,Alexander,+1.664,00:05:21
17,17,Kevin,+1.769,00:05:21
17,18,Kimi,+2.000,00:05:21
17,19,Antonio,+2.103,00:05:21
17,20,Nicholas,+3.271,00:05:21
18,1,Lewis,1:26.818,00:05:18
18,2,Valtteri,+0.181,00:05:18
18,3,Max,+0.336,00:05:18
18,4,Nico,+0.461,00:05:18
18,5,Charles,+0.609,00:05:18
18,6,Daniel,+0.624,00:05:18
18,7,Pierre,+0.772,00:05:18
18,8,Daniil,+1.064,00:05:18
18,9,Esteban,+1.111,00:05:18
18,10,Lando,+1.185,00:05:18
18,11,Carlos,+1.287,00:05:18
18,12,Romain,+1.300,00:05:18
18,13,Sebastian,+1.372,00:05:18
18,14,Lance,+1.422,00:05:18
18,15,George,+1.624,00:05:18
18,16,Alexander,+1.664,00:05:18
18,17,Kevin,+1.769,00:05:18
18,18,Kimi,+2.000,00:05:18
18,19,Antonio,+2.103,00:05:18
18,20,Nicholas,+3.271,00:05:18
19,1,Lewis,1:26.818,00:05:14
19,2,Valtteri,+0.181,00:05:14
19,3,Max,+0.336,00:05:14
19,4,Nico,+0.461,00:05:14
19,5,Charles,+0.609,00:05:14
19,6,Daniel,+0.624,00:05:14
19,7,Pierre,+0.772,00:05:14
19,8,Daniil,+1.064,00:05:14
19,9,Esteban,+1.111,00:05:14
19,10,Lando,+1.185,00:05:14
19,11,Carlos,+1.287,00:05:14
19,12,Romain,+1.300,00:05:14
19,13,Sebastian,+1.372,00:05:14
19,14,Lance,+1.422,00:05:14
19,15,George,+1.624,00:05:14
19,16,Alexander,+1.664,00:05:14
19,17,Kevin,+1.769,00:05:14
19,18,Kimi,+2.000,00:05:14
19,19,Antonio,+2.103,00:05:14
19,20,Nicholas,+3.271,00:05:14
20,1,Lewis,1:26.818,00:05:10
20,2,Valtteri,+0.181,00:05:10
20,3,Max,+0.336,00:05:10
20,4,Nico,+0.461,00:05:10
20,5,Charles,+0.609,00:05:10
20,6,Daniel,+0.624,00:05:10
20,7,Pierre,+0.772,00:05:10
20,8,Daniil,+1.064,00:05:10
20,9,Esteban,+1.111,00:05:10
20,10,Lando,+1.185,00:05:10
20,11,Carlos,+1.287,00:05:10
20,12,Romain,+1.300,00:05:10
20,13,Sebastian,+1.372,00:05:10
20,14,Lance,+1.422,00:05:10
20,15,George,+1.624,00:05:10
20,16,Alexander,+1.664,00:05:10
20,17,Kevin,+1.769,00:05:10
20,18,Kimi,+2.000,00:05:10
20,19,Antonio,+2.103,00:05:10
20,20,Nicholas,+3.271,00:05:10
21,1,Lewis,1:26.818,00:05:06
21,2,Valtteri,+0.181,00:05:06
21,3,Max,+0.336,00:05:06
21,4,Nico,+0.461,00:05:06
21,5,Charles,+0.609,00:05:06
21,6,Daniel,+0.624,00:05:06
21,7,Pierre,+0.772,00:05:06
21,8,Daniil,+1.064,00:05:06
21,9,Esteban,+1.111,00:05:06
21,10,Lando,+1.185,00:05:06
21,11,Carlos,+1.287,00:05:06
21,12,Romain,+1.300,00:05:06
21,13,Sebastian,+1.372,00:05:06
21,14,Lance,+1.422,00:05:06
21,15,George,+1.624,00:05:06
21,16,Alexander,+1.664,00:05:06
21,17,Kevin,+1.769,00:05:06
21,18,Kimi,+2.000,00:05:06
21,19,Antonio,+2.103,00:05:06
21,20,Nicholas,+3.271,00:05:06
22,1,Lewis,1:26.818,00:05:03
22,2,Valtteri,+0.181,00:05:03
22,3,Max,+0.336,00:05:03
22,4,Nico,+0.461,00:05:03
22,5,Charles,+0.609,00:05:03
22,6,Daniel,+0.624,00:05:03
22,7,Pierre,+0.772,00:05:03
22,8,Daniil,+1.064,00:05:03
22,9,Esteban,+1.111,00:05:03
22,10,Lando,+1.185,00:05:03
22,11,Carlos,+1.287,00:05:03
22,12,Romain,+1.300,00:05:03
22,13,Sebastian,+1.372,00:05:03
22,14,Lance,+1.422,00:05:03
22,15,George,+1.624,00:05:03
22,16,Alexander,+1.664,00:05:03
22,17,Kevin,+1.769,00:05:03
22,18,Kimi,+2.000,00:05:03
22,19,Antonio,+2.103,00:05:03
22,20,Nicholas,+3.271,00:05:03
23,1,Lewis,1:26.818,00:04:58
23,2,Valtteri,+0.181,00:04:58
23,3,Max,+0.336,00:04:58
23,4,Nico,+0.461,00:04:58
23,5,Charles,+0.609,00:04:58
23,6,Daniel,+0.624,00:04:58
23,7,Pierre,+0.772,00:04:58
23,8,Daniil,+1.064,00:04:58
23,9,Esteban,+1.111,00:04:58
23,10,Lando,+1.185,00:04:58
23,11,Carlos,+1.287,00:04:58
23,12,Romain,+1.300,00:04:58
23,13,Sebastian,+1.372,00:04:58
23,14,Lance,+1.422,00:04:58
23,15,George,+1.624,00:04:58
23,16,Alexander,+1.664,00:04:58
23,17,Kevin,+1.769,00:04:58
23,18,Kimi,+2.000,00:04:58
23,19,Antonio,+2.103,00:04:58
23,20,Nicholas,+3.271,00:04:58
24,1,Lewis,1:26.818,00:04:54
24,2,Valtteri,+0.181,00:04:54
24,3,Max,+0.336,00:04:54
24,4,Nico,+0.461,00:04:54
24,5,Charles,+0.609,00:04:54
24,6,Daniel,+0.624,00:04:54
24,7,Pierre,+0.772,00:04:54
24,8,Daniil,+1.064,00:04:54
24,9,Esteban,+1.111,00:04:54
24,10,Lando,+1.185,00:04:54
24,11,Carlos,+1.287,00:04:54
24,12,Romain,+1.300,00:04:54
24,13,Sebastian,+1.372,00:04:54
24,14,Lance,+1.422,00:04:54
24,15,George,+1.624,00:04:54
24,16,Alexander,+1.664,00:04:54
24,17,Kevin,+1.769,00:04:54
24,18,Kimi,+2.000,00:04:54
24,19,Antonio,+2.103,00:04:54
24,20,Nicholas,+3.271,00:04:54
25,1,Lewis,1:26.818,00:04:51
25,2,Valtteri,+0.181,00:04:51
25,3,Max,+0.336,00:04:51
25,4,Nico,+0.461,00:04:51
25,5,Charles,+0.609,00:04:51
25,6,Daniel,+0.624,00:04:51
25,7,Pierre,+0.772,00:04:51
25,8,Daniil,+1.064,00:04:51
25,9,Esteban,+1.111,00:04:51
25,10,Lando,+1.185,00:04:51
25,11,Carlos,+1.287,00:04:51
25,12,Romain,+1.300,00:04:51
25,13,Sebastian,+1.372,00:04:51
25,14,Lance,+1.422,00:04:51
25,15,George,+1.624,00:04:51
25,16,Alexander,+1.664,00:04:51
25,17,Kevin,+1.769,00:04:51
25,18,Kimi,+2.000,00:04:51
25,19,Antonio,+2.103,00:04:51
25,20,Nicholas,+3.271,00:04:51
26,1,Lewis,1:26.818,00:04:47
26,2,Valtteri,+0.181,00:04:47
26,3,Max,+0.336,00:04:47
26,4,Nico,+0.461,00:04:47
26,5,Charles,+0.609,00:04:47
26,6,Daniel,+0.624,00:04:47
26,7,Pierre,+0.772,00:04:47
26,8,Daniil,+1.064,00:04:47
26,9,Esteban,+1.111,00:04:47
26,10,Lando,+1.185,00:04:47
26,11,Carlos,+1.287,00:04:47
26,12,Romain,+1.300,00:04:47
26,13,Sebastian,+1.372,00:04:47
26,14,Lance,+1.422,00:04:47
26,15,George,+1.624,00:04:47
26,16,Alexander,+1.664,00:04:47
26,17,Kevin,+1.769,00:04:47
26,18,Kimi,+2.000,00:04:47
26,19,Antonio,+2.103,00:04:47
26,20,Nicholas,+3.271,00:04:47
27,1,Lewis,1:26.818,00:04:44
27,2,Valtteri,+0.181,00:04:44
27,3,Max,+0.336,00:04:44
27,4,Nico,+0.461,00:04:44
27,5,Charles,+0.609,00:04:44
27,6,Daniel,+0.624,00:04:44
27,7,Pierre,+0.772,00:04:44
27,8,Daniil,+1.064,00:04:44
27,9,Esteban,+1.111,00:04:44
27,10,Lando,+1.185,00:04:44
27,11,Carlos,+1.287,00:04:44
27,12,Romain,+1.300,00:04:44
27,13,Sebastian,+1.372,00:04:44
27,14,Lance,+1.422,00:04:44
27,15,George,+1.624,00:04:44
27,16,Alexander,+1.664,00:04:44
27,17,Kevin,+1.769,00:04:44
27,18,Kimi,+2.000,00:04:44
27,19,Antonio,+2.103,00:04:44
27,20,Nicholas,+3.271,00:04:44
28,1,Lewis,1:26.818,00:04:40
28,2,Valtteri,+0.181,00:04:40
28,3,Max,+0.336,00:04:40
28,4,Nico,+0.461,00:04:40
28,5,Charles,+0.609,00:04:40
28,6,Daniel,+0.624,00:04:40
28,7,Pierre,+0.772,00:04:40
28,8,Daniil,+1.064,00:04:40
28,9,Esteban,+1.111,00:04:40
28,10,Lando,+1.185,00:04:40
28,11,Carlos,+1.287,00:04:40
28,12,Romain,+1.300,00:04:40
28,13,Sebastian,+1.372,00:04:40
28,14,Lance,+1.422,00:04:40
28,15,George,+1.624,00:04:40
28,16,Alexander,+1.664,00:04:40
28,17,Kevin,+1.769,00:04:40
28,18,Kimi,+2.000,00:04:40
28,19,Antonio,+2.103,00:04:40
28,20,Nicholas,+3.271,00:04:40
29,1,Lewis,1:26.818,00:04:37
29,2,Valtteri,+0.181,00:04:37
29,3,Max,+0.336,00:04:37
29,4,Nico,+0.461,00:04:37
29,5,Charles,+0.609,00:04:37
29,6,Daniel,+0.624,00:04:37
29,7,Pierre,+0.772,00:04:37
29,8,Daniil,+1.064,00:04:37
29,9,Esteban,+1.111,00:04:37
29,10,Lando,+1.185,00:04:37
29,11,Carlos,+1.287,00:04:37
29,12,Romain,+1.300,00:04:37
29,13,Sebastian,+1.372,00:04:37
29,14,Lance,+1.422,00:04:37
29,15,George,+1.624,00:04:37
29,16,Alexander,+1.664,00:04:37
29,17,Kevin,+1.769,00:04:37
29,18,Kimi,+2.000,00:04:37
29,19,Antonio,+2.103,00:04:37
29,20,Nicholas,+3.271,00:04:37
30,1,Lewis,1:26.818,00:04:33
30,2,Valtteri,+0.181,00:04:33
30,3,Max,+0.336,00:04:33
30,4,Nico,+0.461,00:04:33
30,5,Charles,+0.609,00:04:33
30,6,Daniel,+0.624,00:04:33
30,7,Pierre,+0.772,00:04:33
30,8,Daniil,+1.064,00:04:33
30,9,Esteban,+1.111,00:04:33
30,10,Lando,+1.185,00:04:33
30,11,Carlos,+1.287,00:04:33
30,12,Romain,+1.300,00:04:33
30,13,Sebastian,+1.372,00:04:33
30,14,Lance,+1.422,00:04:33
30,15,George,+1.624,00:04:33
30,16,Alexander,+1.664,00:04:33
30,17,Kevin,+1.769,00:04:33
30,18,Kimi,+2.000,00:04:33
30,19,Antonio,+2.103,00:04:33
30,20,Nicholas,+3.271,00:04:33
31,1,Lewis,1:26.818,00:04:29
31,2,Valtteri,+0.181,00:04:29
31,3,Max,+0.336,00:04:29
31,4,Nico,+0.461,00:04:29
31,5,Charles,+0.609,00:04:29
31,6,Daniel,+0.624,00:04:29
31,7,Pierre,+0.772,00:04:29
31,8,Daniil,+1.064,00:04:29
31,9,Esteban,+1.111,00:04:29
31,10,Lando,+1.185,00:04:29
31,11,Carlos,+1.287,00:04:29
31,12,Romain,+1.300,00:04:29
31,13,Sebastian,+1.372,00:04:29
31,14,Lance,+1.422,00:04:29
31,15,George,+1.624,00:04:29
31,16,Alexander,+1.664,00:04:29
31,17,Kevin,+1.769,00:04:29
31,18,Kimi,+2.000,00:04:29
31,19,Antonio,+2.103,00:04:29
31,20,Nicholas,+3.271,00:04:29
32,1,Lewis,1:26.818,00:04:26
32,2,Valtteri,+0.181,00:04:26
32,3,Max,+0.336,00:04:26
32,4,Nico,+0.461,00:04:26
32,5,Charles,+0.609,00:04:26
32,6,Daniel,+0.624,00:04:26
32,7,Pierre,+0.772,00:04:26
32,8,Daniil,+1.064,00:04:26
32,9,Esteban,+1.111,00:04:26
32,10,Lando,+1.185,00:04:26
32,11,Carlos,+1.287,00:04:26
32,12,Romain,+1.300,00:04:26
32,13,Sebastian,+1.372,00:04:26
32,14,Lance,+1.422,00:04:26
32,15,George,+1.624,00:04:26
32,16,Alexander,+1.664,00:04:26
32,17,Kevin,+1.769,00:04:26
32,18,Kimi,+2.000,00:04:26
32,19,Antonio,+2.103,00:04:26
32,20,Nicholas,+3.271,00:04:26
33,1,Lewis,1:26.818,00:04:22
33,2,Valtteri,+0.181,00:04:22
33,3,Max,+0.336,00:04:22
33,4,Nico,+0.461,00:04:22
33,5,Charles,+0.609,00:04:22
33,6,Daniel,+0.624,00:04:22
33,7,Pierre,+0.772,00:04:22
33,8,Daniil,+1.064,00:04:22
33,9,Esteban,+1.111,00:04:22
33,10,Lando,+1.185,00:04:22
33,11,Carlos,+1.287,00:04:22
33,12,Romain,+1.300,00:04:22
33,13,Sebastian,+1.372,00:04:22
33,14,Lance,+1.422,00:04:22
33,15,George,+1.624,00:04:22
33,16,Alexander,+1.664,00:04:22
33,17,Kevin,+1.769,00:04:22
33,18,Kimi,+2.000,00:04:22
33,19,Antonio,+2.103,00:04:22
33,20,Nicholas,+3.271,00:04:22
34,1,Lewis,1:26.818,00:04:19
34,2,Valtteri,+0.181,00:04:19
34,3,Max,+0.336,00:04:19
34,4,Nico,+0.461,00:04:19
34,5,Charles,+0.609,00:04:19
34,6,Daniel,+0.624,00:04:19
34,7,Pierre,+0.772,00:04:19
34,8,Daniil,+1.064,00:04:19
34,9,Esteban,+1.111,00:04:19
34,10,Lando,+1.185,00:04:19
34,11,Carlos,+1.287,00:04:19
34,12,Romain,+1.300,00:04:19
34,13,Sebastian,+1.372,00:04:19
34,14,Lance,+1.422,00:04:19
34,15,George,+1.624,00:04:19
34,16,Alexander,+1.664,00:04:19
34,17,Kevin,+1.769,00:04:19
34,18,Kimi,+2.000,00:04:19
34,19,Antonio,+2.103,00:04:19
34,20,Nicholas,+3.271,00:04:19
35,1,Lewis,1:26.818,00:04:15
35,2,Valtteri,+0.181,00:04:15
35,3,Max,+0.336,00:04:15
35,4,Nico,+0.461,00:04:15
35,5,Charles,+0.609,00:04:15
35,6,Daniel,+0.624,00:04:15
35,7,Pierre,+0.772,00:04:15
35,8,Daniil,+1.064,00:04:15
35,9,Esteban,+1.111,00:04:15
35,10,Lando,+1.185,00:04:15
35,11,Carlos,+1.287,00:04:15
35,12,Romain,+1.300,00:04:15
35,13,Sebastian,+1.372,00:04:15
35,14,Lance,+1.422,00:04:15
35,15,George,+1.624,00:04:15
35,16,Alexander,+1.664,00:04:15
35,17,Kevin,+1.769,00:04:15
35,18,Kimi,+2.000,00:04:15
35,19,Antonio,+2.103,00:04:15
35,20,Nicholas,+3.271,00:04:15
36,1,Lewis,1:26.818,00:04:12
36,2,Valtteri,+0.181,00:04:12
36,3,Max,+0.336,00:04:12
36,4,Nico,+0.461,00:04:12
36,5,Charles,+0.609,00:04:12
36,6,Daniel,+0.624,00:04:12
36,7,Pierre,+0.772,00:04:12
36,8,Daniil,+1.064,00:04:12
36,9,Esteban,+1.111,00:04:12
36,10,Lando,+1.185,00:04:12
36,11,Carlos,+1.287,00:04:12
36,12,Romain,+1.300,00:04:12
36,13,Sebastian,+1.372,00:04:12
36,14,Lance,+1.422,00:04:12
36,15,George,+1.624,00:04:12
36,16,Alexander,+1.664,00:04:12
36,17,Kevin,+1.769,00:04:12
36,18,Kimi,+2.000,00:04:12
36,19,Antonio,+2.103,00:04:12
36,20,Nicholas,+3.271,00:04:12
37,1,Lewis,1:26.818,00:04:08
37,2,Valtteri,+0.181,00:04:08
37,3,Max,+0.336,00:04:08
37,4,Nico,+0.461,00:04:08
37,5,Charles,+0.609,00:04:08
37,6,Daniel,+0.624,00:04:08
37,7,Pierre,+0.772,00:04:08
37,8,Daniil,+1.064,00:04:08
37,9,Esteban,+1.111,00:04:08
37,10,Lando,+1.185,00:04:08
37,11,Carlos,+1.287,00:04:08
37,12,Romain,+1.300,00:04:08
37,13,Sebastian,+1.372,00:04:08
37,14,Lance,+1.422,00:04:08
37,15,George,+1.624,00:04:08
37,16,Alexander,+1.664,00:04:08
37,17,Kevin,+1.769,00:04:08
37,18,Kimi,+2.000,00:04:08
37,19,Antonio,+2.103,00:04:08
37,20,Nicholas,+3.271,00:04:08
38,1,Lewis,1:26.818,00:04:05
38,2,Valtteri,+0.181,00:04:05
38,3,Max,+0.336,00:04:05
38,4,Nico,+0.461,00:04:05
38,5,Charles,+0.609,00:04:05
38,6,Daniel,+0.624,00:04:05
38,7,Pierre,+0.772,00:04:05
38,8,Daniil,+1.064,00:04:05
38,9,Esteban,+1.111,00:04:05
38,10,Lando,+1.185,00:04:05
38,11,Carlos,+1.287,00:04:05
38,12,Romain,+1.300,00:04:05
38,13,Sebastian,+1.372,00:04:05
38,14,Lance,+1.422,00:04:05
38,15,George,+1.624,00:04:05
38,16,Alexander,+1.664,00:04:05
38,17,Kevin,+1.769,00:04:05
38,18,Kimi,+2.000,00:04:05
38,19,Antonio,+2.103,00:04:05
38,20,Nicholas,+3.271,00:04:05
39,1,Lewis,1:26.818,00:04:01
39,2,Valtteri,+0.181,00:04:01
39,3,Max,+0.336,00:04:01
39,4,Nico,+0.461,00:04:01
39,5,Charles,+0.609,00:04:01
39,6,Daniel,+0.624,00:04:01
39,7,Pierre,+0.772,00:04:01
39,8,Daniil,+1.064,00:04:01
39,9,Esteban,+1.111,00:04:01
39,10,Lando,+1.185,00:04:01
39,11,Carlos,+1.287,00:04:01
39,12,Romain,+1.300,00:04:01
39,13,Sebastian,+1.372,00:04:01
39,14,Lance,+1.422,00:04:01
39,15,George,+1.624,00:04:01
39,16,Alexander,+1.664,00:04:01
39,17,Kevin,+1.769,00:04:01
39,18,Kimi,+2.000,00:04:01
39,19,Antonio,+2.103,00:04:01
39,20,Nicholas,+3.271,00:04:01
40,1,Lewis,1:26.818,00:03:58
40,2,Valtteri,+0.181,00:03:58
40,3,Max,+0.336,00:03:58
40,4,Nico,+0.461,00:03:58
40,5,Charles,+0.609,00:03:58
40,6,Daniel,+0.624,00:03:58
40,7,Pierre,+0.772,00:03:58
40,8,Daniil,+1.064,00:03:58
40,9,Esteban,+1.111,00:03:58
40,10,Lando,+1.185,00:03:58
40,11,Carlos,+1.287,00:03:58
40,12,Romain,+1.300,00:03:58
40,13,Sebastian,+1.372,00:03:58
40,14,Lance,+1.422,00:03:58
40,15,George,+1.624,00:03:58
40,16,Alexander,+1.664,00:03:58
40,17,Kevin,+1.769,00:03:58
40,18,Kimi,+2.000,00:03:58
40,19,Antonio,+2.103,00:03:58
40,20,Nicholas,+3.271,00:03:58
41,1,Lewis,1:26.818,00:03:54
41,2,Valtteri,+0.181,00:03:54
41,3,Max,+0.336,00:03:54
41,4,Nico,+0.461,00:03:54
41,5,Charles,+0.609,00:03:54
41,6,Daniel,+0.624,00:03:54
41,7,Pierre,+0.772,00:03:54
41,8,Daniil,+1.064,00:03:54
41,9,Esteban,+1.111,00:03:54
41,10,Lando,+1.185,00:03:54
41,11,Carlos,+1.287,00:03:54
41,12,Romain,+1.300,00:03:54
41,13,Sebastian,+1.372,00:03:54
41,14,Lance,+1.422,00:03:54
41,15,George,+1.624,00:03:54
41,16,Alexander,+1.664,00:03:54
41,17,Kevin,+1.769,00:03:54
41,18,Kimi,+2.000,00:03:54
41,19,Antonio,+2.103,00:03:54
41,20,Nicholas,+3.271,00:03:54
42,1,Lewis,1:26.818,00:03:51
42,2,Valtteri,+0.181,00:03:51
42,3,Max,+0.336,00:03:51
42,4,Nico,+0.461,00:03:51
42,5,Charles,+0.609,00:03:51
42,6,Daniel,+0.624,00:03:51
42,7,Pierre,+0.772,00:03:51
42,8,Daniil,+1.064,00:03:51
42,9,Esteban,+1.111,00:03:51
42,10,Lando,+1.185,00:03:51
42,11,Carlos,+1.287,00:03:51
42,12,Romain,+1.300,00:03:51
42,13,Sebastian,+1.372,00:03:51
42,14,Lance,+1.422,00:03:51
42,15,George,+1.624,00:03:51
42,16,Alexander,+1.664,00:03:51
42,17,Kevin,+1.769,00:03:51
42,18,Kimi,+2.000,00:03:51
42,19,Antonio,+2.103,00:03:51
42,20,Nicholas,+3.271,00:03:51
43,1,Lewis,1:26.818,00:03:47
43,2,Valtteri,+0.181,00:03:47
43,3,Max,+0.336,00:03:47
43,4,Nico,+0.461,00:03:47
43,5,Charles,+0.609,00:03:47
43,6,Daniel,+0.624,00:03:47
43,7,Pierre,+0.772,00:03:47
43,8,Daniil,+1.064,00:03:47
43,9,Esteban,+1.111,00:03:47
43,10,Lando,+1.185,00:03:47
43,11,Carlos,+1.287,00:03:47
43,12,Romain,+1.300,00:03:47
43,13,Sebastian,+1.372,00:03:47
43,14,Lance,+1.422,00:03:47
43,15,George,+1.624,00:03:47
43,16,Alexander,+1.664,00:03:47
43,17,Kevin,+1.769,00:03:47
43,18,Kimi,+2.000,00:03:47
43,19,Antonio,+2.103,00:03:47
43,20,Nicholas,+3.271,00:03:47
44,1,Lewis,1:26.818,00:03:44
44,2,Valtteri,+0.181,00:03:44
44,3,Max,+0.336,00:03:44
44,4,Nico,+0.461,00:03:44
44,5,Charles,+0.609,00:03:44
44,6,Daniel,+0.624,00:03:44
44,7,Pierre,+0.772,00:03:44
44,8,Daniil,+1.064,00:03:44
44,9,Esteban,+1.111,00:03:44
44,10,Lando,+1.185,00:03:44
44,11,Carlos,+1.287,00:03:44
44,12,Romain,+1.300,00:03:44
44,13,Sebastian,+1.372,00:03:44
44,14,Lance,+1.422,00:03:44
44,15,George,+1.624,00:03:44
44,16,Alexander,+1.664,00:03:44
44,17,Kevin,+1.769,00:03:44
44,18,Kimi,+2.000,00:03:44
44,19,Antonio,+2.103,00:03:44
44,20,Nicholas,+3.271,00:03:44
45,1,Lewis,1:26.818,00:03:40
45,2,Valtteri,+0.181,00:03:40
45,3,Max,+0.336,00:03:40
45,4,Nico,+0.461,00:03:40
45,5,Charles,+0.609,00:03:40
45,6,Daniel,+0.624,00:03:40
45,7,Pierre,+0.772,00:03:40
45,8,Daniil,+1.064,00:03:40
45,9,Esteban,+1.111,00:03:40
45,10,Lando,+1.185,00:03:40
45,11,Carlos,+1.287,00:03:40
45,12,Romain,+1.300,00:03:40
45,13,Sebastian,+1.372,00:03:40
45,14,Lance,+1.422,00:03:40
45,15,George,+1.624,00:03:40
45,16,Alexander,+1.664,00:03:40
45,17,Kevin,+1.769,00:03:40
45,18,Kimi,+2.000,00:03:40
45,19,Antonio,+2.103,00:03:40
45,20,Nicholas,+3.271,00:03:40
46,1,Lewis,1:26.818,00:03:37
46,2,Valtteri,+0.181,00:03:37
46,3,Max,+0.336,00:03:37
46,4,Nico,+0.461,00:03:37
46,5,Charles,+0.609,00:03:37
46,6,Daniel,+0.624,00:03:37
46,7,Pierre,+0.772,00:03:37
46,8,Daniil,+1.064,00:03:37
46,9,Esteban,+1.111,00:03:37
46,10,Lando,+1.185,00:03:37
46,11,Carlos,+1.287,00:03:37
46,12,Romain,+1.300,00:03:37
46,13,Sebastian,+1.372,00:03:37
46,14,Lance,+1.422,00:03:37
46,15,George,+1.624,00:03:37
46,16,Alexander,+1.664,00:03:37
46,17,Kevin,+1.769,00:03:37
46,18,Kimi,+2.000,00:03:37
46,19,Antonio,+2.103,00:03:37
46,20,Nicholas,+3.271,00:03:37
47,1,Lewis,1:26.818,00:03:33
47,2,Valtteri,+0.181,00:03:33
47,3,Max,+0.336,00:03:33
47,4,Nico,+0.461,00:03:33
47,5,Charles,+0.609,00:03:33
47,6,Daniel,+0.624,00:03:33
47,7,Pierre,+0.772,00:03:33
47,8,Daniil,+1.064,00:03:33
47,9,Esteban,+1.111,00:03:33
47,10,Lando,+1.185,00:03:33
47,11,Carlos,+1.287,00:03:33
47,12,Romain,+1.300,00:03:33
47,13,Sebastian,+1.372,00:03:33
47,14,Lance,+1.422,00:03:33
47,15,George,+1.624,00:03:33
47,16,Alexander,+1.664,00:03:33
47,17,Kevin,+1.769,00:03:33
47,18,Kimi,+2.000,00:03:33
47,19,Antonio,+2.103,00:03:33
47,20,Nicholas,+3.271,00:03:33
48,1,Lewis,1:26.818,00:03:30
48,2,Valtteri,+0.181,00:03:30
48,3,Max,+0.336,00:03:30
48,4,Nico,+0.461,00:03:30
48,5,Charles,+0.609,00:03:30
48,6,Daniel,+0.624,00:03:30
48,7,Pierre,+0.772,00:03:30
48,8,Daniil,+1.064,00:03:30
48,9,Esteban,+1.111,00:03:30
48,10,Lando,+1.185,00:03:30
48,11,Carlos,+1.287,00:03:30
48,12,Romain,+1.300,00:03:30
48,13,Sebastian,+1.372,00:03:30
48,14,Lance,+1.422,00:03:30
48,15,George,+1.624,00:03:30
48,16,Alexander,+1.664,00:03:30
48,17,Kevin,+1.769,00:03:30
48,18,Kimi,+2.000,00:03:30
48,19,Antonio,+2.103,00:03:30
48,20,Nicholas,+3.271,00:03:30
49,1,Lewis,1:26.818,00:03:26
49,2,Valtteri,+0.181,00:03:26
49,3,Max,+0.336,00:03:26
49,4,Nico,+0.461,00:03:26
49,5,Charles,+0.609,00:03:26
49,6,Daniel,+0.624,00:03:26
49,7,Pierre,+0.772,00:03:26
49,8,Daniil,+1.064,00:03:26
49,9,Esteban,+1.111,00:03:26
49,10,Lando,+1.185,00:03:26
49,11,Carlos,+1.287,00:03:26
49,12,Romain,+1.300,00:03:26
49,13,Sebastian,+1.372,00:03:26
49,14,Lance,+1.422,00:03:26
49,15,George,+1.624,00:03:26
49,16,Alexander,+1.664,00:03:26
49,17,Kevin,+1.769,00:03:26
49,18,Kimi,+2.000,00:03:26
49,19,Antonio,+2.103,00:03:26
49,20,Nicholas,+3.271,00:03:26
50,1,Lewis,1:26.818,00:03:23
50,2,Valtteri,+0.181,00:03:23
50,3,Max,+0.336,00:03:23
50,4,Nico,+0.461,00:03:23
50,5,Charles,+0.609,00:03:23
50,6,Daniel,+0.624,00:03:23
50,7,Pierre,+0.772,00:03:23
50,8,Daniil,+1.064,00:03:23
50,9,Esteban,+1.111,00:03:23
50,10,Lando,+1.185,00:03:23
50,11,Carlos,+1.287,00:03:23
50,12,Romain,+1.300,00:03:23
50,13,Sebastian,+1.372,00:03:23
50,14,Lance,+1.422,00:03:23
50,15,George,+1.624,00:03:23
50,16,Alexander,+1.664,00:03:23
50,17,Kevin,+1.769,00:03:23
50,18,Kimi,+2.000,00:03:23
50,19,Antonio,+2.103,00:03:23
50,20,Nicholas,+3.271,00:03:23
51,1,Lewis,1:26.818,00:03:19
51,2,Valtteri,+0.181,00:03:19
51,3,Max,+0.336,00:03:19
51,4,Nico,+0.461,00:03:19
51,5,Charles,+0.609,00:03:19
51,6,Daniel,+0.624,00:03:19
51,7,Pierre,+0.772,00:03:19
51,8,Daniil,+1.064,00:03:19
51,9,Esteban,+1.111,00:03:19
51,10,Lando,+1.185,00:03:19
51,11,Carlos,+1.287,00:03:19
51,12,Romain,+1.300,00:03:19
51,13,Sebastian,+1.372,00:03:19
51,14,Lance,+1.422,00:03:19
51,15,George,+1.624,00:03:19
51,16,Alexander,+1.664,00:03:19
51,17,Kevin,+1.769,00:03:19
51,18,Kimi,+2.000,00:03:19
51,19,Antonio,+2.103,00:03:19
51,20,Nicholas,+3.271,00:03:19
52,1,Lewis,1:26.818,00:03:15
52,2,Valtteri,+0.181,00:03:15
52,3,Max,+0.336,00:03:15
