index,pos,driver,gap,time_remaining,session,parsed_value,value_type,lap_time_sec,pole_time_sec,gap_to_pole_sec,gap_to_pole_pct,z_score,cluster,is_fastest_cluster,is_outlier,best_lap_time_sec_std,mean_gap_to_pole_pct_std,share_within_0_5pct_std,qr_fitted
30,15,George,+1.624,00:04:33,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
30,16,Alexander,+1.664,00:04:33,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
30,17,Kevin,+1.769,00:04:33,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
30,18,Kimi,+2.000,00:04:33,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
30,19,Antonio,+2.103,00:04:33,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
30,20,Nicholas,+3.271,00:04:33,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
31,1,Lewis,1:26.818,00:04:29,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
31,2,Valtteri,+0.181,00:04:29,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
31,3,Max,+0.336,00:04:29,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
31,4,Nico,+0.461,00:04:29,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
31,5,Charles,+0.609,00:04:29,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
31,6,Daniel,+0.624,00:04:29,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
31,7,Pierre,+0.772,00:04:29,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
31,8,Daniil,+1.064,00:04:29,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
31,9,Esteban,+1.111,00:04:29,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
31,10,Lando,+1.185,00:04:29,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
31,11,Carlos,+1.287,00:04:29,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
31,12,Romain,+1.300,00:04:29,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
31,13,Sebastian,+1.372,00:04:29,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
31,14,Lance,+1.422,00:04:29,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
31,15,George,+1.624,00:04:29,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
31,16,Alexander,+1.664,00:04:29,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
31,17,Kevin,+1.769,00:04:29,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
31,18,Kimi,+2.000,00:04:29,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
31,19,Antonio,+2.103,00:04:29,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
31,20,Nicholas,+3.271,00:04:29,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
32,1,Lewis,1:26.818,00:04:26,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
32,2,Valtteri,+0.181,00:04:26,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
32,3,Max,+0.336,00:04:26,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
32,4,Nico,+0.461,00:04:26,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
32,5,Charles,+0.609,00:04:26,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
32,6,Daniel,+0.624,00:04:26,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
32,7,Pierre,+0.772,00:04:26,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
32,8,Daniil,+1.064,00:04:26,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
32,9,Esteban,+1.111,00:04:26,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
32,10,Lando,+1.185,00:04:26,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
32,11,Carlos,+1.287,00:04:26,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
32,12,Romain,+1.300,00:04:26,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
32,13,Sebastian,+1.372,00:04:26,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
32,14,Lance,+1.422,00:04:26,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
32,15,George,+1.624,00:04:26,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
32,16,Alexander,+1.664,00:04:26,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
32,17,Kevin,+1.769,00:04:26,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
32,18,Kimi,+2.000,00:04:26,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
32,19,Antonio,+2.103,00:04:26,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
32,20,Nicholas,+3.271,00:04:26,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
33,1,Lewis,1:26.818,00:04:22,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
33,2,Valtteri,+0.181,00:04:22,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
33,3,Max,+0.336,00:04:22,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
33,4,Nico,+0.461,00:04:22,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
33,5,Charles,+0.609,00:04:22,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
33,6,Daniel,+0.624,00:04:22,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
33,7,Pierre,+0.772,00:04:22,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
33,8,Daniil,+1.064,00:04:22,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
33,9,Esteban,+1.111,00:04:22,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
33,10,Lando,+1.185,00:04:22,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
33,11,Carlos,+1.287,00:04:22,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
33,12,Romain,+1.300,00:04:22,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
33,13,Sebastian,+1.372,00:04:22,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
33,14,Lance,+1.422,00:04:22,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
33,15,George,+1.624,00:04:22,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
33,16,Alexander,+1.664,00:04:22,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
33,17,Kevin,+1.769,00:04:22,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
33,18,Kimi,+2.000,00:04:22,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
33,19,Antonio,+2.103,00:04:22,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
33,20,Nicholas,+3.271,00:04:22,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
34,1,Lewis,1:26.818,00:04:19,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
34,2,Valtteri,+0.181,00:04:19,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
34,3,Max,+0.336,00:04:19,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
34,4,Nico,+0.461,00:04:19,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
34,5,Charles,+0.609,00:04:19,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
34,6,Daniel,+0.624,00:04:19,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
34,7,Pierre,+0.772,00:04:19,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
34,8,Daniil,+1.064,00:04:19,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
34,9,Esteban,+1.111,00:04:19,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
34,10,Lando,+1.185,00:04:19,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
34,11,Carlos,+1.287,00:04:19,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
34,12,Romain,+1.300,00:04:19,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
34,13,Sebastian,+1.372,00:04:19,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
34,14,Lance,+1.422,00:04:19,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
34,15,George,+1.624,00:04:19,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
34,16,Alexander,+1.664,00:04:19,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
34,17,Kevin,+1.769,00:04:19,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
34,18,Kimi,+2.000,00:04:19,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
34,19,Antonio,+2.103,00:04:19,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
34,20,Nicholas,+3.271,00:04:19,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
35,1,Lewis,1:26.818,00:04:15,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
35,2,Valtteri,+0.181,00:04:15,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
35,3,Max,+0.336,00:04:15,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
35,4,Nico,+0.461,00:04:15,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
35,5,Charles,+0.609,00:04:15,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
35,6,Daniel,+0.624,00:04:15,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
35,7,Pierre,+0.772,00:04:15,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
35,8,Daniil,+1.064,00:04:15,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
35,9,Esteban,+1.111,00:04:15,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
35,10,Lando,+1.185,00:04:15,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
35,11,Carlos,+1.287,00:04:15,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
35,12,Romain,+1.300,00:04:15,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
35,13,Sebastian,+1.372,00:04:15,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
35,14,Lance,+1.422,00:04:15,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
35,15,George,+1.624,00:04:15,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
35,16,Alexander,+1.664,00:04:15,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
35,17,Kevin,+1.769,00:04:15,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
35,18,Kimi,+2.000,00:04:15,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
35,19,Antonio,+2.103,00:04:15,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
35,20,Nicholas,+3.271,00:04:15,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
36,1,Lewis,1:26.818,00:04:12,Q1,86.818,absolute,86.818,86.738,0.0799999999999983,0.09223177845926618,-1.6767838941967363,1,1,0,-1.7898237446195233,-1.8792760546064902,2.3102273679091856,0.4810164398936566
36,2,Valtteri,+0.181,00:04:12,Q1,0.181,gap,86.999,86.738,0.2609999999999957,0.30090617722335733,-1.4120265104462195,1,1,0,-1.860756903435007,-2.013861469175051,3.4351842430514847,0.2544197690139056
36,3,Max,+0.336,00:04:12,Q1,0.336,gap,87.154,86.738,0.4159999999999968,0.4796052479881907,-1.1853005740852747,0,0,0,-0.7100634382060851,-0.7250591432201096,0.6235107319871428,1.3667362774733611
36,4,Nico,+0.461,00:04:12,Q1,0.461,gap,87.279,86.738,0.5409999999999968,0.6237174018307972,-1.002457077019998,0,0,0,-0.8159002148514155,-0.5239050724400899,-0.10923747516607785,1.679097389378796
36,5,Charles,+0.609,00:04:12,Q1,0.609,gap,87.42699999999999,86.738,0.688999999999993,0.7943461919804388,-0.7859703764947163,0,0,0,-0.30698294842923557,-0.3830318715621871,-0.38812962093646325,1.6549990119924165
36,6,Daniel,+0.624,00:04:12,Q1,0.624,gap,87.442,86.738,0.7039999999999935,0.8116396504415522,-0.7640291568468823,0,0,0,-0.7100634382060851,-0.6921864690618746,-0.39584956561173834,1.5110413975679389
36,7,Pierre,+0.772,00:04:12,Q1,0.772,gap,87.59,86.738,0.8520000000000039,0.9822684405912102,-0.5475424563215796,0,0,0,-0.42182711032095527,0.054019664344794154,-0.31843672849984117,2.106700226758785
36,8,Daniil,+1.064,00:04:12,Q1,1.064,gap,87.882,86.738,1.1440000000000055,1.3189144319675408,-0.12042004717709111,0,0,0,0.6455480413786577,-0.5691136362690346,-0.4033930544087214,1.1249287802574977
36,9,Esteban,+1.111,00:04:12,Q1,1.111,gap,87.929,86.738,1.1910000000000025,1.3731006018123573,-0.05167089228055158,0,0,0,-0.5918415068469615,-0.1004045164011523,-0.4033930544087214,2.0321266099385165
36,10,Lando,+1.185,00:04:12,Q1,1.185,gap,88.003,86.738,1.2650000000000006,1.458414996887178,0.056572457982089285,0,0,0,-0.03788731419272302,0.18272320513484303,-0.4033930544087214,2.095999270909495
36,11,Carlos,+1.287,00:04:12,Q1,1.287,gap,88.105,86.738,1.3670000000000044,1.5760105144227494,0.20577275158736075,0,0,0,0.3280377114426986,0.10391248988124763,-0.4033930544087214,1.8847329711538061
36,12,Romain,+1.300,00:04:12,Q1,1.3,gap,88.118,86.738,1.3799999999999955,1.5909981784223703,0.22478847528213663,0,0,0,0.02178661306474214,1.0755586283169865,-0.4033930544087214,2.9250647336036746
36,13,Sebastian,+1.372,00:04:12,Q1,1.372,gap,88.19,86.738,1.4519999999999982,1.6740067790357145,0.3301063295917395,0,0,0,0.32240809566369727,0.05130538589116994,-0.4033930544087214,1.8366695261800223
36,14,Lance,+1.422,00:04:12,Q1,1.422,gap,88.24,86.738,1.5019999999999953,1.7316516405727538,0.403243728417846,0,0,0,-0.5738267363541348,-0.01693795317890552,-0.4033930544087214,2.105005363910359
36,15,George,+1.624,00:04:12,Q1,1.624,gap,88.442,86.738,1.7039999999999935,1.9645368811824038,0.6987188196753303,0,0,0,0.661310965559871,0.24313582958241867,-0.4033930544087214,1.89349543827655
36,16,Alexander,+1.664,00:04:12,Q1,1.664,gap,88.482,86.738,1.7439999999999998,2.010652770412045,0.7572287387362282,0,0,0,-0.30698294842923557,0.11836287792135991,-0.3165522998290342,2.125116412876276
36,17,Kevin,+1.769,00:04:12,Q1,1.769,gap,88.587,86.738,1.8490000000000038,2.1317069796398393,0.9108172762710666,2,0,0,1.2636798539135718,0.5586844289093638,-0.4033930544087214,1.9702690419556825
36,18,Kimi,+2.000,00:04:12,Q1,2.0,gap,88.818,86.738,2.0799999999999983,2.39802623994097,1.2487120588476899,2,0,0,1.6555011121324188,0.826650921994013,-0.4033930544087214,2.0800002709186565
36,19,Antonio,+2.103,00:04:12,Q1,2.103,gap,88.92099999999999,86.738,2.1829999999999927,2.5167746547072714,1.3993751004294699,2,0,0,1.6138419553677643,0.958338115107637,-0.4033930544087214,2.221053323120323
36,20,Nicholas,+3.271,00:04:12,Q1,3.271,gap,90.089,86.738,3.350999999999999,3.863358620212593,3.1078647370074233,2,0,0,1.6138419553677643,2.7310846388310535,-0.4033930544087214,3.9112594080071528
